scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,6,0,1738457.4627807618,313,16276
round_robin,32,6,1,1713163.0333576202,313,16276
round_robin,32,6,2,1682365.6683871746,313,16276
round_robin,32,6,3,1647380.4147018432,313,16276
round_robin,32,6,4,1682559.7746520997,313,16276
round_robin,32,6,5,1726665.8361083984,313,16276
round_robin,32,6,6,1691779.6975341798,313,16276
round_robin,32,6,7,1724530.1043945313,313,16276
round_robin,32,6,8,1664509.1133056642,313,16276
round_robin,32,6,9,1720093.5548950196,313,16276
round_robin,32,6,10,1741846.910949707,313,16276
round_robin,32,6,11,1680302.736328125,313,16276
round_robin,32,6,12,1736955.3087799072,313,16276
round_robin,32,6,13,1717659.5438446044,313,16276
round_robin,32,6,14,1692320.8103149415,313,16276
round_robin,32,6,15,1742641.8194274902,313,16276
round_robin,32,6,16,1773052.7159048081,312,16224
round_robin,32,6,17,1692676.8706237793,312,16224
round_robin,32,6,18,1703298.7633728026,312,16224
round_robin,32,6,19,1727241.0560058593,312,16224
round_robin,32,6,20,1758082.2644744874,312,16224
round_robin,32,6,21,1739252.861755371,312,16224
round_robin,32,6,22,1736960.929724121,312,16224
round_robin,32,6,23,1726674.189413452,312,16224
round_robin,32,6,24,1659293.2649169923,312,16224
round_robin,32,6,25,1769227.2704299926,312,16224
round_robin,32,6,26,1636284.4636047364,312,16224
round_robin,32,6,27,1676787.0121704102,312,16224
round_robin,32,6,28,1774130.0938138484,312,16224
round_robin,32,6,29,1630586.541518402,312,16224
round_robin,32,6,30,1734627.6167877198,312,16224
round_robin,32,6,31,1764772.4499771118,312,16224
