scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,18,0,2796002.50390625,313,16276
proportional_fair,32,18,1,2791951.5765625,312,16224
proportional_fair,32,18,2,2784619.7890625,318,16536
proportional_fair,32,18,3,2800815.7265625,314,16328
proportional_fair,32,18,4,2810651.930859375,316,16432
proportional_fair,32,18,5,2830637.532421875,313,16276
proportional_fair,32,18,6,2806068.868359375,314,16328
proportional_fair,32,18,7,2794570.756640625,313,16276
proportional_fair,32,18,8,2830109.734765625,316,16432
proportional_fair,32,18,9,2809908.515625,311,16172
proportional_fair,32,18,10,2812007.45703125,313,16276
proportional_fair,32,18,11,2798989.726953125,307,15964
proportional_fair,32,18,12,2757601.708984375,309,16068
proportional_fair,32,18,13,2758478.427734375,309,16068
proportional_fair,32,18,14,2770881.18125,311,16172
proportional_fair,32,18,15,2810286.538671875,314,16328
proportional_fair,32,18,16,2731349.70078125,309,16068
proportional_fair,32,18,17,2817337.641015625,313,16276
proportional_fair,32,18,18,2790514.412109375,314,16328
proportional_fair,32,18,19,2791205.70078125,313,16276
proportional_fair,32,18,20,2792123.0859375,313,16276
proportional_fair,32,18,21,2778466.3609375,311,16172
proportional_fair,32,18,22,2796128.569921875,315,16380
proportional_fair,32,18,23,2823062.183984375,315,16380
proportional_fair,32,18,24,2793917.83203125,311,16172
proportional_fair,32,18,25,2753441.04921875,310,16120
proportional_fair,32,18,26,2809322.296484375,312,16224
proportional_fair,32,18,27,2793958.765625,312,16224
proportional_fair,32,18,28,2782929.759765625,313,16276
proportional_fair,32,18,29,2794640.250390625,314,16328
proportional_fair,32,18,30,2760519.829296875,309,16068
proportional_fair,32,18,31,2808204.210546875,313,16276
