scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,1,0,5536204.860546875,629,32708
proportional_fair,16,1,1,5538005.40234375,621,32292
proportional_fair,16,1,2,5570877.76484375,629,32708
proportional_fair,16,1,3,5509702.9109375,625,32500
proportional_fair,16,1,4,5566564.428125,629,32708
proportional_fair,16,1,5,5565333.430078125,625,32500
proportional_fair,16,1,6,5552819.921875,622,32344
proportional_fair,16,1,7,5581432.4375,628,32656
proportional_fair,16,1,8,5574546.862109375,626,32552
proportional_fair,16,1,9,5521765.568359375,625,32500
proportional_fair,16,1,10,5554719.29375,627,32604
proportional_fair,16,1,11,5530752.90546875,628,32656
proportional_fair,16,1,12,5509853.7375,622,32344
proportional_fair,16,1,13,5537870.191015625,621,32292
proportional_fair,16,1,14,5517261.01171875,621,32292
proportional_fair,16,1,15,5537661.207421875,622,32344
