scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,13,0,3396323.587252808,625,32500
round_robin,16,13,1,3380135.495735931,625,32500
round_robin,16,13,2,3326400.313041687,625,32500
round_robin,16,13,3,3411397.940612793,625,32500
round_robin,16,13,4,3546944.51272583,625,32500
round_robin,16,13,5,3376978.9864990236,625,32500
round_robin,16,13,6,3343630.8881996153,625,32500
round_robin,16,13,7,3417516.085821533,625,32500
round_robin,16,13,8,3392452.7854736326,625,32500
round_robin,16,13,9,3359717.540949249,625,32500
round_robin,16,13,10,3394276.379046631,625,32500
round_robin,16,13,11,3353637.4088867186,625,32500
round_robin,16,13,12,3367278.0591796874,625,32500
round_robin,16,13,13,3472844.359967041,625,32500
round_robin,16,13,14,3325699.11378479,625,32500
round_robin,16,13,15,3463748.861340332,625,32500
