scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,11,0,3427694.6245918274,625,32500
round_robin,16,11,1,3448717.421369934,625,32500
round_robin,16,11,2,3347546.690596199,625,32500
round_robin,16,11,3,3335629.422885132,625,32500
round_robin,16,11,4,3364737.569909668,625,32500
round_robin,16,11,5,3361682.9725280763,625,32500
round_robin,16,11,6,3351485.714768982,625,32500
round_robin,16,11,7,3432295.5241882326,625,32500
round_robin,16,11,8,3396482.2869628905,625,32500
round_robin,16,11,9,3442919.134008789,625,32500
round_robin,16,11,10,3454200.526394653,625,32500
round_robin,16,11,11,3376355.7121910094,625,32500
round_robin,16,11,12,3459069.1348258974,625,32500
round_robin,16,11,13,3369325.243618774,625,32500
round_robin,16,11,14,3460214.6390563967,625,32500
round_robin,16,11,15,3351986.7535736086,625,32500
