scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,7,0,2811381.6,312,16224
proportional_fair,32,7,1,2787132.305078125,313,16276
proportional_fair,32,7,2,2794470.36015625,313,16276
proportional_fair,32,7,3,2773182.17109375,310,16120
proportional_fair,32,7,4,2791677.209375,313,16276
proportional_fair,32,7,5,2770790.084375,315,16380
proportional_fair,32,7,6,2803884.309375,315,16380
proportional_fair,32,7,7,2779626.446875,312,16224
proportional_fair,32,7,8,2783963.210546875,313,16276
proportional_fair,32,7,9,2781736.83828125,313,16276
proportional_fair,32,7,10,2775314.8265625,311,16172
proportional_fair,32,7,11,2806198.92734375,310,16120
proportional_fair,32,7,12,2769298.844140625,309,16068
proportional_fair,32,7,13,2811204.606640625,313,16276
proportional_fair,32,7,14,2811012.0546875,316,16432
proportional_fair,32,7,15,2799537.72890625,311,16172
proportional_fair,32,7,16,2809675.916015625,312,16224
proportional_fair,32,7,17,2797786.07890625,313,16276
proportional_fair,32,7,18,2807651.69140625,315,16380
proportional_fair,32,7,19,2768845.534765625,313,16276
proportional_fair,32,7,20,2782343.957421875,313,16276
proportional_fair,32,7,21,2786136.274609375,312,16224
proportional_fair,32,7,22,2787661.778515625,313,16276
proportional_fair,32,7,23,2805169.126171875,314,16328
proportional_fair,32,7,24,2805677.244140625,312,16224
proportional_fair,32,7,25,2813505.026953125,312,16224
proportional_fair,32,7,26,2771724.494921875,310,16120
proportional_fair,32,7,27,2801040.712109375,312,16224
proportional_fair,32,7,28,2774371.373828125,308,16016
proportional_fair,32,7,29,2759228.322265625,313,16276
proportional_fair,32,7,30,2817822.1109375,315,16380
proportional_fair,32,7,31,2812699.90390625,314,16328
