scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,5,0,3383223.9484375,341,17732
max_c_i,32,5,1,3076531.178125,309,16068
max_c_i,32,5,2,3263335.49140625,328,17056
max_c_i,32,5,3,3227000.54765625,325,16900
max_c_i,32,5,4,3032550.42578125,305,15860
max_c_i,32,5,5,2999048.59296875,302,15704
max_c_i,32,5,6,2927931.0,294,15288
max_c_i,32,5,7,3010333.0703125,303,15756
max_c_i,32,5,8,2803700.85703125,280,14560
max_c_i,32,5,9,3152620.7109375,317,16484
max_c_i,32,5,10,3216041.196875,326,16952
max_c_i,32,5,11,3005461.028125,301,15652
max_c_i,32,5,12,3163972.41015625,320,16640
max_c_i,32,5,13,3085321.13203125,312,16224
max_c_i,32,5,14,2968124.89921875,298,15496
max_c_i,32,5,15,3224097.446875,324,16848
max_c_i,32,5,16,3163291.66953125,316,16432
max_c_i,32,5,17,2987889.72734375,299,15548
max_c_i,32,5,18,2921804.89453125,296,15392
max_c_i,32,5,19,3250862.34453125,327,17004
max_c_i,32,5,20,3310510.60625,333,17316
max_c_i,32,5,21,3109657.45234375,313,16276
max_c_i,32,5,22,3130580.28515625,316,16432
max_c_i,32,5,23,3236624.0640625,324,16848
max_c_i,32,5,24,3148554.31796875,317,16484
max_c_i,32,5,25,3374158.88203125,339,17628
max_c_i,32,5,26,2903087.953125,292,15184
max_c_i,32,5,27,3217499.4578125,321,16692
max_c_i,32,5,28,2965236.7546875,300,15600
max_c_i,32,5,29,3122778.815625,315,16380
max_c_i,32,5,30,2892235.2953125,290,15080
max_c_i,32,5,31,3161052.02734375,317,16484
