scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,16,6,0,5611336.467578125,594,30888
max_c_i,16,6,1,6051175.08984375,641,33332
max_c_i,16,6,2,5263524.65546875,557,28964
max_c_i,16,6,3,5852130.31796875,622,32344
max_c_i,16,6,4,5603810.552734375,596,30992
max_c_i,16,6,5,6175024.4140625,655,34060
max_c_i,16,6,6,5957091.388671875,635,33020
max_c_i,16,6,7,6378160.316015625,679,35308
max_c_i,16,6,8,5536270.2140625,586,30472
max_c_i,16,6,9,5764078.872265625,612,31824
max_c_i,16,6,10,5952803.98046875,632,32864
max_c_i,16,6,11,6236886.31875,663,34476
max_c_i,16,6,12,6143010.041796875,648,33696
max_c_i,16,6,13,6222592.15703125,660,34320
max_c_i,16,6,14,5835418.56953125,622,32344
max_c_i,16,6,15,5606490.93359375,598,31096
