scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,11,0,3212919.58984375,325,16900
max_c_i,32,11,1,2885354.915625,293,15236
max_c_i,32,11,2,3074331.81953125,310,16120
max_c_i,32,11,3,3190110.30546875,320,16640
max_c_i,32,11,4,3234527.53671875,327,17004
max_c_i,32,11,5,3112500.0734375,313,16276
max_c_i,32,11,6,2971233.684375,301,15652
max_c_i,32,11,7,3029792.74140625,305,15860
max_c_i,32,11,8,3318506.83359375,334,17368
max_c_i,32,11,9,3237135.7453125,326,16952
max_c_i,32,11,10,3389619.765625,340,17680
max_c_i,32,11,11,3223388.89296875,326,16952
max_c_i,32,11,12,3086911.225,312,16224
max_c_i,32,11,13,2830346.01328125,286,14872
max_c_i,32,11,14,3192046.94296875,321,16692
max_c_i,32,11,15,2874276.0328125,290,15080
max_c_i,32,11,16,2986593.4171875,301,15652
max_c_i,32,11,17,3030955.11328125,310,16120
max_c_i,32,11,18,3381134.05625,341,17732
max_c_i,32,11,19,2973776.70546875,301,15652
max_c_i,32,11,20,3117118.56171875,313,16276
max_c_i,32,11,21,3083268.14140625,311,16172
max_c_i,32,11,22,3063652.41953125,307,15964
max_c_i,32,11,23,2775011.428125,280,14560
max_c_i,32,11,24,3224079.58984375,323,16796
max_c_i,32,11,25,3162509.925,318,16536
max_c_i,32,11,26,3033316.40078125,306,15912
max_c_i,32,11,27,3202324.0890625,322,16744
max_c_i,32,11,28,3137966.22421875,315,16380
max_c_i,32,11,29,3054727.7875,306,15912
max_c_i,32,11,30,2966308.703125,301,15652
max_c_i,32,11,31,3148926.1484375,316,16432
