scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,11,0,2802093.2552734376,312,16224
proportional_fair,32,11,1,2762520.12890625,313,16276
proportional_fair,32,11,2,2802702.296484375,316,16432
proportional_fair,32,11,3,2798900.305859375,311,16172
proportional_fair,32,11,4,2788280.805078125,312,16224
proportional_fair,32,11,5,2790204.2453125,309,16068
proportional_fair,32,11,6,2785509.678515625,314,16328
proportional_fair,32,11,7,2787439.10703125,315,16380
proportional_fair,32,11,8,2794546.546875,313,16276
proportional_fair,32,11,9,2775848.992578125,311,16172
proportional_fair,32,11,10,2820394.694921875,311,16172
proportional_fair,32,11,11,2775404.708203125,313,16276
proportional_fair,32,11,12,2800325.292578125,314,16328
proportional_fair,32,11,13,2821290.987109375,315,16380
proportional_fair,32,11,14,2799928.286328125,312,16224
proportional_fair,32,11,15,2779138.14296875,314,16328
proportional_fair,32,11,16,2815783.649609375,313,16276
proportional_fair,32,11,17,2819018.983984375,313,16276
proportional_fair,32,11,18,2814805.76640625,313,16276
proportional_fair,32,11,19,2792871.80390625,310,16120
proportional_fair,32,11,20,2806330.231640625,312,16224
proportional_fair,32,11,21,2796320.066015625,311,16172
proportional_fair,32,11,22,2831896.766015625,314,16328
proportional_fair,32,11,23,2770427.28046875,313,16276
proportional_fair,32,11,24,2790455.973828125,311,16172
proportional_fair,32,11,25,2787063.072265625,310,16120
proportional_fair,32,11,26,2818173.81875,312,16224
proportional_fair,32,11,27,2819339.033203125,314,16328
proportional_fair,32,11,28,2798119.443359375,311,16172
proportional_fair,32,11,29,2792971.884375,318,16536
proportional_fair,32,11,30,2786185.5890625,309,16068
proportional_fair,32,11,31,2784816.865234375,311,16172
