scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,14,0,5557890.964453125,629,32708
proportional_fair,16,14,1,5537516.69140625,623,32396
proportional_fair,16,14,2,5554570.175,620,32240
proportional_fair,16,14,3,5562704.7765625,626,32552
proportional_fair,16,14,4,5512384.69453125,628,32656
proportional_fair,16,14,5,5553290.395703125,623,32396
proportional_fair,16,14,6,5563173.051953125,632,32864
proportional_fair,16,14,7,5596512.00859375,624,32448
proportional_fair,16,14,8,5536541.48359375,625,32500
proportional_fair,16,14,9,5561397.4578125,622,32344
proportional_fair,16,14,10,5582047.8203125,629,32708
proportional_fair,16,14,11,5564590.2578125,631,32812
proportional_fair,16,14,12,5533486.699609375,625,32500
proportional_fair,16,14,13,5501175.474609375,617,32084
proportional_fair,16,14,14,5517169.0671875,622,32344
proportional_fair,16,14,15,5524047.319140625,624,32448
