scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,12,0,1688359.98157959,313,16276
round_robin,32,12,1,1709637.1246147156,313,16276
round_robin,32,12,2,1735452.9167419435,313,16276
round_robin,32,12,3,1821159.80234375,313,16276
round_robin,32,12,4,1712404.9973052978,313,16276
round_robin,32,12,5,1669671.3671813966,313,16276
round_robin,32,12,6,1701880.709234619,313,16276
round_robin,32,12,7,1739491.6463623047,313,16276
round_robin,32,12,8,1672315.711113739,313,16276
round_robin,32,12,9,1723324.2623657226,313,16276
round_robin,32,12,10,1645936.4052612304,313,16276
round_robin,32,12,11,1686192.124835205,313,16276
round_robin,32,12,12,1702404.365826416,313,16276
round_robin,32,12,13,1805429.8229492188,313,16276
round_robin,32,12,14,1682790.1701843261,313,16276
round_robin,32,12,15,1761522.7997192382,313,16276
round_robin,32,12,16,1715903.4680664062,312,16224
round_robin,32,12,17,1735793.5418334962,312,16224
round_robin,32,12,18,1643295.403100586,312,16224
round_robin,32,12,19,1730069.6155517579,312,16224
round_robin,32,12,20,1750569.8455078125,312,16224
round_robin,32,12,21,1652196.4275878905,312,16224
round_robin,32,12,22,1739126.9916625977,312,16224
round_robin,32,12,23,1658829.6975097656,312,16224
round_robin,32,12,24,1658178.0045547485,312,16224
round_robin,32,12,25,1678613.139251709,312,16224
round_robin,32,12,26,1697147.6306377412,312,16224
round_robin,32,12,27,1671504.3687927246,312,16224
round_robin,32,12,28,1729805.4905517579,312,16224
round_robin,32,12,29,1697717.9742980958,312,16224
round_robin,32,12,30,1672945.4670715332,312,16224
round_robin,32,12,31,1775533.830243683,312,16224
