scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,13,0,3197601.39453125,321,16692
max_c_i,32,13,1,3028630.70859375,304,15808
max_c_i,32,13,2,2944611.42734375,296,15392
max_c_i,32,13,3,3180520.440625,320,16640
max_c_i,32,13,4,3411230.9125,346,17992
max_c_i,32,13,5,2846570.1171875,290,15080
max_c_i,32,13,6,3393045.709375,340,17680
max_c_i,32,13,7,3000699.64296875,302,15704
max_c_i,32,13,8,3171801.8015625,320,16640
max_c_i,32,13,9,2968741.53203125,298,15496
max_c_i,32,13,10,2996549.43828125,300,15600
max_c_i,32,13,11,3200254.7015625,324,16848
max_c_i,32,13,12,3060743.853125,310,16120
max_c_i,32,13,13,3095952.28203125,310,16120
max_c_i,32,13,14,3116970.11796875,314,16328
max_c_i,32,13,15,3067924.62890625,309,16068
max_c_i,32,13,16,2871293.9546875,288,14976
max_c_i,32,13,17,3086721.021875,312,16224
max_c_i,32,13,18,2955221.43515625,299,15548
max_c_i,32,13,19,2957765.39296875,298,15496
max_c_i,32,13,20,3048747.66640625,306,15912
max_c_i,32,13,21,3188421.1296875,322,16744
max_c_i,32,13,22,3293346.23671875,332,17264
max_c_i,32,13,23,3298983.5390625,333,17316
max_c_i,32,13,24,3002989.52109375,303,15756
max_c_i,32,13,25,3003201.45234375,302,15704
max_c_i,32,13,26,2982519.38046875,300,15600
max_c_i,32,13,27,3055168.12734375,309,16068
max_c_i,32,13,28,3472026.9484375,349,18148
max_c_i,32,13,29,2993097.115625,300,15600
max_c_i,32,13,30,3123791.5734375,314,16328
max_c_i,32,13,31,3260649.65234375,329,17108
