scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,12,0,2800022.739453125,312,16224
proportional_fair,32,12,1,2805241.333203125,314,16328
proportional_fair,32,12,2,2785636.397265625,312,16224
proportional_fair,32,12,3,2779675.51953125,313,16276
proportional_fair,32,12,4,2806111.301171875,314,16328
proportional_fair,32,12,5,2787659.9828125,312,16224
proportional_fair,32,12,6,2790762.721875,313,16276
proportional_fair,32,12,7,2788676.412109375,311,16172
proportional_fair,32,12,8,2780434.936328125,310,16120
proportional_fair,32,12,9,2822930.5625,313,16276
proportional_fair,32,12,10,2836999.27265625,313,16276
proportional_fair,32,12,11,2814676.872265625,313,16276
proportional_fair,32,12,12,2806892.008984375,312,16224
proportional_fair,32,12,13,2801489.005078125,310,16120
proportional_fair,32,12,14,2770905.612109375,311,16172
proportional_fair,32,12,15,2808015.21015625,315,16380
proportional_fair,32,12,16,2743254.503125,310,16120
proportional_fair,32,12,17,2811429.913671875,314,16328
proportional_fair,32,12,18,2829870.53671875,310,16120
proportional_fair,32,12,19,2813517.69453125,312,16224
proportional_fair,32,12,20,2772598.8640625,313,16276
proportional_fair,32,12,21,2789331.069921875,313,16276
proportional_fair,32,12,22,2803675.51875,314,16328
proportional_fair,32,12,23,2800461.38203125,312,16224
proportional_fair,32,12,24,2812463.869921875,314,16328
proportional_fair,32,12,25,2826655.96328125,314,16328
proportional_fair,32,12,26,2799597.873046875,312,16224
proportional_fair,32,12,27,2798438.850390625,314,16328
proportional_fair,32,12,28,2792388.118359375,315,16380
proportional_fair,32,12,29,2813678.546875,314,16328
proportional_fair,32,12,30,2778227.93828125,311,16172
proportional_fair,32,12,31,2793998.2359375,310,16120
