scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,19,0,2802925.152734375,311,16172
proportional_fair,32,19,1,2821995.9046875,315,16380
proportional_fair,32,19,2,2800688.661328125,313,16276
proportional_fair,32,19,3,2802570.543359375,315,16380
proportional_fair,32,19,4,2794866.675,309,16068
proportional_fair,32,19,5,2789639.97890625,313,16276
proportional_fair,32,19,6,2806417.30078125,313,16276
proportional_fair,32,19,7,2826022.70078125,316,16432
proportional_fair,32,19,8,2750520.0359375,312,16224
proportional_fair,32,19,9,2784865.90234375,311,16172
proportional_fair,32,19,10,2790272.373046875,313,16276
proportional_fair,32,19,11,2776129.817578125,311,16172
proportional_fair,32,19,12,2833321.822265625,314,16328
proportional_fair,32,19,13,2764307.2671875,312,16224
proportional_fair,32,19,14,2815922.64140625,313,16276
proportional_fair,32,19,15,2826778.221875,314,16328
proportional_fair,32,19,16,2808790.2625,312,16224
proportional_fair,32,19,17,2788820.902734375,310,16120
proportional_fair,32,19,18,2806183.73203125,313,16276
proportional_fair,32,19,19,2795685.122265625,312,16224
proportional_fair,32,19,20,2789132.295703125,311,16172
proportional_fair,32,19,21,2794991.655078125,315,16380
proportional_fair,32,19,22,2843480.701953125,314,16328
proportional_fair,32,19,23,2777355.859375,312,16224
proportional_fair,32,19,24,2778164.3796875,310,16120
proportional_fair,32,19,25,2795687.226953125,314,16328
proportional_fair,32,19,26,2803527.96015625,313,16276
proportional_fair,32,19,27,2818511.73515625,313,16276
proportional_fair,32,19,28,2791648.822265625,309,16068
proportional_fair,32,19,29,2792569.24453125,311,16172
proportional_fair,32,19,30,2799473.76015625,313,16276
proportional_fair,32,19,31,2821870.063671875,313,16276
