scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,15,0,3440144.834561157,625,32500
round_robin,16,15,1,3263835.9162696837,625,32500
round_robin,16,15,2,3344759.4884544373,625,32500
round_robin,16,15,3,3400238.0906375884,625,32500
round_robin,16,15,4,3352399.1525039673,625,32500
round_robin,16,15,5,3272886.831237793,625,32500
round_robin,16,15,6,3382838.0507873534,625,32500
round_robin,16,15,7,3405855.178338623,625,32500
round_robin,16,15,8,3353203.86013031,625,32500
round_robin,16,15,9,3421910.8738220213,625,32500
round_robin,16,15,10,3398375.5183609007,625,32500
round_robin,16,15,11,3538591.7192260744,625,32500
round_robin,16,15,12,3352789.7742126463,625,32500
round_robin,16,15,13,3414474.702859497,625,32500
round_robin,16,15,14,3437496.497885895,625,32500
round_robin,16,15,15,3341756.091586304,625,32500
