scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,3,0,3229909.590625,326,16952
max_c_i,32,3,1,3122034.2125,315,16380
max_c_i,32,3,2,3175660.7703125,320,16640
max_c_i,32,3,3,2900847.50390625,292,15184
max_c_i,32,3,4,3127680.77734375,316,16432
max_c_i,32,3,5,3243710.3203125,326,16952
max_c_i,32,3,6,3135065.3375,316,16432
max_c_i,32,3,7,3016677.96484375,302,15704
max_c_i,32,3,8,3132829.43671875,316,16432
max_c_i,32,3,9,2958941.840625,299,15548
max_c_i,32,3,10,2953007.65703125,298,15496
max_c_i,32,3,11,3060803.27578125,309,16068
max_c_i,32,3,12,3149384.77734375,316,16432
max_c_i,32,3,13,3171535.51953125,318,16536
max_c_i,32,3,14,3169801.96640625,317,16484
max_c_i,32,3,15,3156494.75546875,316,16432
max_c_i,32,3,16,3199383.546875,322,16744
max_c_i,32,3,17,2887319.384375,289,15028
max_c_i,32,3,18,3175929.37578125,319,16588
max_c_i,32,3,19,2932237.96328125,295,15340
max_c_i,32,3,20,3167832.1390625,320,16640
max_c_i,32,3,21,3386174.60703125,341,17732
max_c_i,32,3,22,3405876.825,340,17680
max_c_i,32,3,23,3222856.2875,324,16848
max_c_i,32,3,24,2941346.45859375,295,15340
max_c_i,32,3,25,3263511.08359375,326,16952
max_c_i,32,3,26,2743574.49375,276,14352
max_c_i,32,3,27,3230082.4765625,326,16952
max_c_i,32,3,28,3043001.06875,308,16016
max_c_i,32,3,29,2966577.66015625,299,15548
max_c_i,32,3,30,3054407.51171875,308,16016
max_c_i,32,3,31,3082756.34921875,310,16120
