scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,2,0,3490837.3246520995,625,32500
round_robin,16,2,1,3465981.242614746,625,32500
round_robin,16,2,2,3297698.145751953,625,32500
round_robin,16,2,3,3359320.8529846193,625,32500
round_robin,16,2,4,3372099.7225090982,625,32500
round_robin,16,2,5,3441673.0305801393,625,32500
round_robin,16,2,6,3382378.9576416016,625,32500
round_robin,16,2,7,3362933.014453125,625,32500
round_robin,16,2,8,3367183.745239258,625,32500
round_robin,16,2,9,3436584.727357483,625,32500
round_robin,16,2,10,3368809.8090820312,625,32500
round_robin,16,2,11,3508630.5149536133,625,32500
round_robin,16,2,12,3373486.6144958497,625,32500
round_robin,16,2,13,3473494.9967681887,625,32500
round_robin,16,2,14,3334431.198876953,625,32500
round_robin,16,2,15,3406789.359020996,625,32500
