scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,3,0,1749553.9673095704,313,16276
round_robin,32,3,1,1724190.9052246094,313,16276
round_robin,32,3,2,1744589.0550811768,313,16276
round_robin,32,3,3,1685779.8189941407,313,16276
round_robin,32,3,4,1726587.7042739869,313,16276
round_robin,32,3,5,1720495.6198364259,313,16276
round_robin,32,3,6,1717542.8010437011,313,16276
round_robin,32,3,7,1760711.4244167327,313,16276
round_robin,32,3,8,1671225.1051101685,313,16276
round_robin,32,3,9,1688051.585888672,313,16276
round_robin,32,3,10,1695884.7092498778,313,16276
round_robin,32,3,11,1752255.5725891113,313,16276
round_robin,32,3,12,1690279.154612732,313,16276
round_robin,32,3,13,1717230.0392848968,313,16276
round_robin,32,3,14,1803399.4047973633,313,16276
round_robin,32,3,15,1691002.7402496338,313,16276
round_robin,32,3,16,1601537.5087890625,312,16224
round_robin,32,3,17,1669282.4245605469,312,16224
round_robin,32,3,18,1682123.1584289551,312,16224
round_robin,32,3,19,1712806.836074829,312,16224
round_robin,32,3,20,1682090.046989441,312,16224
round_robin,32,3,21,1752247.3452682495,312,16224
round_robin,32,3,22,1680376.948716736,312,16224
round_robin,32,3,23,1673792.0364776612,312,16224
round_robin,32,3,24,1655490.8735466003,312,16224
round_robin,32,3,25,1746129.0219421387,312,16224
round_robin,32,3,26,1687579.756665039,312,16224
round_robin,32,3,27,1670403.573841858,312,16224
round_robin,32,3,28,1655533.7922027588,312,16224
round_robin,32,3,29,1703155.731878662,312,16224
round_robin,32,3,30,1733907.689868164,312,16224
round_robin,32,3,31,1603480.8155883788,312,16224
