scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,8,0,3301186.8829589845,625,32500
round_robin,16,8,1,3367571.954562378,625,32500
round_robin,16,8,2,3433164.555209351,625,32500
round_robin,16,8,3,3485613.035058594,625,32500
round_robin,16,8,4,3405619.7335998537,625,32500
round_robin,16,8,5,3421893.5090820314,625,32500
round_robin,16,8,6,3392663.051727295,625,32500
round_robin,16,8,7,3402348.9156105043,625,32500
round_robin,16,8,8,3369063.4838806153,625,32500
round_robin,16,8,9,3392167.2825805666,625,32500
round_robin,16,8,10,3352036.2075256347,625,32500
round_robin,16,8,11,3385921.453325653,625,32500
round_robin,16,8,12,3385526.7427764894,625,32500
round_robin,16,8,13,3484403.1928253174,625,32500
round_robin,16,8,14,3291657.876144409,625,32500
round_robin,16,8,15,3274473.3479354857,625,32500
