scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,4,0,3373933.471841812,625,32500
round_robin,16,4,1,3339587.173152161,625,32500
round_robin,16,4,2,3363110.5658325194,625,32500
round_robin,16,4,3,3321066.858364868,625,32500
round_robin,16,4,4,3441298.8804504396,625,32500
round_robin,16,4,5,3316276.446511841,625,32500
round_robin,16,4,6,3474971.1183654787,625,32500
round_robin,16,4,7,3377016.6019195556,625,32500
round_robin,16,4,8,3335827.914892578,625,32500
round_robin,16,4,9,3445457.335801697,625,32500
round_robin,16,4,10,3355948.276281738,625,32500
round_robin,16,4,11,3408583.819543457,625,32500
round_robin,16,4,12,3376030.8381622313,625,32500
round_robin,16,4,13,3405456.2781799315,625,32500
round_robin,16,4,14,3420598.6670471192,625,32500
round_robin,16,4,15,3314734.267994213,625,32500
