scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,16,0,3411612.729537964,625,32500
round_robin,16,16,1,3430549.3486907957,625,32500
round_robin,16,16,2,3405171.044689941,625,32500
round_robin,16,16,3,3385502.3806884764,625,32500
round_robin,16,16,4,3459659.3373443605,625,32500
round_robin,16,16,5,3248772.917102051,625,32500
round_robin,16,16,6,3368465.9773269654,625,32500
round_robin,16,16,7,3348417.42310791,625,32500
round_robin,16,16,8,3411130.8286987306,625,32500
round_robin,16,16,9,3401613.2433166504,625,32500
round_robin,16,16,10,3397771.1217285157,625,32500
round_robin,16,16,11,3343480.80078125,625,32500
round_robin,16,16,12,3451988.0185577394,625,32500
round_robin,16,16,13,3363704.4635559083,625,32500
round_robin,16,16,14,3345019.6371520995,625,32500
round_robin,16,16,15,3408474.4653930664,625,32500
