scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,8,0,3345870.53671875,336,17472
max_c_i,32,8,1,3290353.0375,330,17160
max_c_i,32,8,2,3320273.7,334,17368
max_c_i,32,8,3,3036972.89609375,306,15912
max_c_i,32,8,4,3099922.76015625,312,16224
max_c_i,32,8,5,2969059.00078125,301,15652
max_c_i,32,8,6,3258959.45234375,327,17004
max_c_i,32,8,7,3045661.9703125,307,15964
max_c_i,32,8,8,2925315.853125,294,15288
max_c_i,32,8,9,2969757.56015625,299,15548
max_c_i,32,8,10,2934067.1296875,295,15340
max_c_i,32,8,11,3008810.44296875,304,15808
max_c_i,32,8,12,3006622.48125,302,15704
max_c_i,32,8,13,3055284.8,308,16016
max_c_i,32,8,14,3254180.40078125,326,16952
max_c_i,32,8,15,3267950.1359375,328,17056
max_c_i,32,8,16,3429734.01171875,346,17992
max_c_i,32,8,17,3212779.18125,323,16796
max_c_i,32,8,18,3172647.7328125,321,16692
max_c_i,32,8,19,3192426.753125,322,16744
max_c_i,32,8,20,2956680.89140625,298,15496
max_c_i,32,8,21,3200087.46484375,320,16640
max_c_i,32,8,22,3142714.66796875,317,16484
max_c_i,32,8,23,2963773.18984375,299,15548
max_c_i,32,8,24,2905785.04140625,294,15288
max_c_i,32,8,25,3167983.10546875,319,16588
max_c_i,32,8,26,2882402.384375,290,15080
max_c_i,32,8,27,3058710.675,308,16016
max_c_i,32,8,28,2980294.4,298,15496
max_c_i,32,8,29,3081402.175,310,16120
max_c_i,32,8,30,3151470.72734375,317,16484
max_c_i,32,8,31,3054701.3109375,309,16068
