scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,16,0,5519588.078613281,625,32500
proportional_fair,16,16,1,5576398.043359375,626,32552
proportional_fair,16,16,2,5534618.5,624,32448
proportional_fair,16,16,3,5557566.065625,624,32448
proportional_fair,16,16,4,5528387.817578125,630,32760
proportional_fair,16,16,5,5576048.03984375,629,32708
proportional_fair,16,16,6,5551768.5734375,622,32344
proportional_fair,16,16,7,5572015.62265625,630,32760
proportional_fair,16,16,8,5530778.50234375,620,32240
proportional_fair,16,16,9,5612329.355078125,631,32812
proportional_fair,16,16,10,5524881.619140625,625,32500
proportional_fair,16,16,11,5538931.318359375,621,32292
proportional_fair,16,16,12,5536910.91875,626,32552
proportional_fair,16,16,13,5556890.616796875,625,32500
proportional_fair,16,16,14,5529058.73984375,619,32188
proportional_fair,16,16,15,5532896.56796875,623,32396
