scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,16,0,3380652.5,339,17628
max_c_i,32,16,1,3065327.97109375,308,16016
max_c_i,32,16,2,2998345.78984375,299,15548
max_c_i,32,16,3,3063083.76640625,310,16120
max_c_i,32,16,4,3362046.4921875,336,17472
max_c_i,32,16,5,3317239.62265625,335,17420
max_c_i,32,16,6,3041440.62578125,305,15860
max_c_i,32,16,7,2814143.32109375,283,14716
max_c_i,32,16,8,3179018.33359375,321,16692
max_c_i,32,16,9,3325063.6421875,336,17472
max_c_i,32,16,10,3168061.89453125,318,16536
max_c_i,32,16,11,3034199.9828125,307,15964
max_c_i,32,16,12,2926951.05546875,296,15392
max_c_i,32,16,13,3050450.1640625,307,15964
max_c_i,32,16,14,3085291.67421875,313,16276
max_c_i,32,16,15,2968172.20234375,298,15496
max_c_i,32,16,16,3058864.696875,306,15912
max_c_i,32,16,17,3227172.89296875,326,16952
max_c_i,32,16,18,3142713.4921875,317,16484
max_c_i,32,16,19,2941740.0640625,295,15340
max_c_i,32,16,20,2981679.146875,300,15600
max_c_i,32,16,21,3174381.59453125,318,16536
max_c_i,32,16,22,3440352.3265625,345,17940
max_c_i,32,16,23,2903219.29921875,292,15184
max_c_i,32,16,24,3098629.3796875,311,16172
max_c_i,32,16,25,3192619.6,321,16692
max_c_i,32,16,26,3050904.09296875,307,15964
max_c_i,32,16,27,2929627.92109375,293,15236
max_c_i,32,16,28,3184339.44296875,322,16744
max_c_i,32,16,29,3005163.71015625,304,15808
max_c_i,32,16,30,3091481.10859375,312,16224
max_c_i,32,16,31,3173721.77734375,320,16640
