scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,11,0,1740970.771447754,313,16276
round_robin,32,11,1,1724736.8192749023,313,16276
round_robin,32,11,2,1688606.018621826,313,16276
round_robin,32,11,3,1694708.3996582031,313,16276
round_robin,32,11,4,1709631.0747070312,313,16276
round_robin,32,11,5,1704391.6383193969,313,16276
round_robin,32,11,6,1658418.787145996,313,16276
round_robin,32,11,7,1732241.1501464844,313,16276
round_robin,32,11,8,1742003.74217453,313,16276
round_robin,32,11,9,1740795.7671020508,313,16276
round_robin,32,11,10,1729149.0800720216,313,16276
round_robin,32,11,11,1628925.8977783204,313,16276
round_robin,32,11,12,1663172.2128662108,313,16276
round_robin,32,11,13,1697952.5137191773,313,16276
round_robin,32,11,14,1736572.3473510742,313,16276
round_robin,32,11,15,1667057.8613342284,313,16276
round_robin,32,11,16,1746426.4170166017,312,16224
round_robin,32,11,17,1681829.1573303223,312,16224
round_robin,32,11,18,1696534.5181152343,312,16224
round_robin,32,11,19,1693126.1256134033,312,16224
round_robin,32,11,20,1720503.8112609864,312,16224
round_robin,32,11,21,1695401.6137817383,312,16224
round_robin,32,11,22,1618318.6919433593,312,16224
round_robin,32,11,23,1633010.652720642,312,16224
round_robin,32,11,24,1638707.6082748412,312,16224
round_robin,32,11,25,1682507.0702423095,312,16224
round_robin,32,11,26,1677436.90234375,312,16224
round_robin,32,11,27,1727949.8103393554,312,16224
round_robin,32,11,28,1718977.6436096192,312,16224
round_robin,32,11,29,1713411.0996307372,312,16224
round_robin,32,11,30,1788648.104663086,312,16224
round_robin,32,11,31,1713326.7115417481,312,16224
