scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,10,0,3371338.527246094,625,32500
round_robin,16,10,1,3426904.6032928466,625,32500
round_robin,16,10,2,3341577.03767395,625,32500
round_robin,16,10,3,3451342.6918212892,625,32500
round_robin,16,10,4,3377346.911730957,625,32500
round_robin,16,10,5,3443972.6674804688,625,32500
round_robin,16,10,6,3385258.402655029,625,32500
round_robin,16,10,7,3432543.9527313234,625,32500
round_robin,16,10,8,3454853.5837787627,625,32500
round_robin,16,10,9,3466287.2208831785,625,32500
round_robin,16,10,10,3425943.8688117983,625,32500
round_robin,16,10,11,3458498.259690094,625,32500
round_robin,16,10,12,3354730.4191436768,625,32500
round_robin,16,10,13,3331134.813885498,625,32500
round_robin,16,10,14,3452842.643508911,625,32500
round_robin,16,10,15,3547965.641317749,625,32500
