scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,4,0,1649584.012475586,313,16276
round_robin,32,4,1,1720119.7869773866,313,16276
round_robin,32,4,2,1696737.76986084,313,16276
round_robin,32,4,3,1699478.8195037842,313,16276
round_robin,32,4,4,1695642.2942993164,313,16276
round_robin,32,4,5,1783333.8385742188,313,16276
round_robin,32,4,6,1693233.603399658,313,16276
round_robin,32,4,7,1717816.5955444337,313,16276
round_robin,32,4,8,1699517.8786224364,313,16276
round_robin,32,4,9,1642863.919592285,313,16276
round_robin,32,4,10,1683269.2845947265,313,16276
round_robin,32,4,11,1719273.3454345702,313,16276
round_robin,32,4,12,1683105.581286621,313,16276
round_robin,32,4,13,1632691.2932739258,313,16276
round_robin,32,4,14,1726474.73258667,313,16276
round_robin,32,4,15,1684412.294592285,313,16276
round_robin,32,4,16,1764739.5551269532,312,16224
round_robin,32,4,17,1680479.9265136719,312,16224
round_robin,32,4,18,1712505.3037963868,312,16224
round_robin,32,4,19,1746042.3131820678,312,16224
round_robin,32,4,20,1708433.8157226562,312,16224
round_robin,32,4,21,1682512.965132141,312,16224
round_robin,32,4,22,1727293.4419128418,312,16224
round_robin,32,4,23,1702852.8111083985,312,16224
round_robin,32,4,24,1728396.8495483398,312,16224
round_robin,32,4,25,1714174.2833251953,312,16224
round_robin,32,4,26,1748099.4023864747,312,16224
round_robin,32,4,27,1706223.901940918,312,16224
round_robin,32,4,28,1685886.942565918,312,16224
round_robin,32,4,29,1702613.6107421876,312,16224
round_robin,32,4,30,1678040.2596466064,312,16224
round_robin,32,4,31,1663237.1800476075,312,16224
