scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,14,0,3354398.893145752,625,32500
round_robin,16,14,1,3259998.059874058,625,32500
round_robin,16,14,2,3396041.7857902525,625,32500
round_robin,16,14,3,3444667.0830230713,625,32500
round_robin,16,14,4,3482418.1843444826,625,32500
round_robin,16,14,5,3406145.4211669923,625,32500
round_robin,16,14,6,3415445.133973694,625,32500
round_robin,16,14,7,3440977.0958862305,625,32500
round_robin,16,14,8,3290204.250942993,625,32500
round_robin,16,14,9,3401282.134210205,625,32500
round_robin,16,14,10,3348147.065093994,625,32500
round_robin,16,14,11,3351171.6066505434,625,32500
round_robin,16,14,12,3315373.9487976073,625,32500
round_robin,16,14,13,3328469.6229003905,625,32500
round_robin,16,14,14,3256562.0887329103,625,32500
round_robin,16,14,15,3451901.3248802186,625,32500
