scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,1,0,1684104.7859477997,313,16276
round_robin,32,1,1,1741530.7297973633,313,16276
round_robin,32,1,2,1684938.8400671005,313,16276
round_robin,32,1,3,1701604.8576538085,313,16276
round_robin,32,1,4,1662376.2576660155,313,16276
round_robin,32,1,5,1689793.6367431642,313,16276
round_robin,32,1,6,1724729.6456481933,313,16276
round_robin,32,1,7,1729717.793145752,313,16276
round_robin,32,1,8,1714238.053479004,313,16276
round_robin,32,1,9,1764580.9986999512,313,16276
round_robin,32,1,10,1677033.6112213135,313,16276
round_robin,32,1,11,1695563.0662719726,313,16276
round_robin,32,1,12,1697978.6846069335,313,16276
round_robin,32,1,13,1643904.4519836425,313,16276
round_robin,32,1,14,1742977.7050506591,313,16276
round_robin,32,1,15,1720386.5359664918,313,16276
round_robin,32,1,16,1716672.2603698731,312,16224
round_robin,32,1,17,1754670.4449653,312,16224
round_robin,32,1,18,1672039.3845703125,312,16224
round_robin,32,1,19,1731376.233911133,312,16224
round_robin,32,1,20,1686149.2856323242,312,16224
round_robin,32,1,21,1746296.1022338867,312,16224
round_robin,32,1,22,1667397.9565963745,312,16224
round_robin,32,1,23,1637837.893963623,312,16224
round_robin,32,1,24,1680753.8451965332,312,16224
round_robin,32,1,25,1702090.5862426758,312,16224
round_robin,32,1,26,1651623.2001708983,312,16224
round_robin,32,1,27,1654875.0163269043,312,16224
round_robin,32,1,28,1759057.8913146972,312,16224
round_robin,32,1,29,1682869.5989990234,312,16224
round_robin,32,1,30,1686617.9393676757,312,16224
round_robin,32,1,31,1728163.5103393556,312,16224
