scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,7,0,3541696.669628906,625,32500
round_robin,16,7,1,3537627.6610595705,625,32500
round_robin,16,7,2,3361253.317858887,625,32500
round_robin,16,7,3,3438967.6325134276,625,32500
round_robin,16,7,4,3424806.537112427,625,32500
round_robin,16,7,5,3307792.9359573363,625,32500
round_robin,16,7,6,3554146.1326904297,625,32500
round_robin,16,7,7,3516626.645347595,625,32500
round_robin,16,7,8,3430406.1276977537,625,32500
round_robin,16,7,9,3414178.7943908693,625,32500
round_robin,16,7,10,3265185.452635193,625,32500
round_robin,16,7,11,3363166.3604476927,625,32500
round_robin,16,7,12,3372765.5678649903,625,32500
round_robin,16,7,13,3468123.5856811525,625,32500
round_robin,16,7,14,3362009.6919799806,625,32500
round_robin,16,7,15,3302598.519607544,625,32500
