scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,9,0,1600980.862588501,313,16276
round_robin,32,9,1,1673358.9501630783,313,16276
round_robin,32,9,2,1695658.0258293152,313,16276
round_robin,32,9,3,1643372.3203964233,313,16276
round_robin,32,9,4,1693811.4079101563,313,16276
round_robin,32,9,5,1738681.7754638672,313,16276
round_robin,32,9,6,1759323.7270751954,313,16276
round_robin,32,9,7,1725607.7700439454,313,16276
round_robin,32,9,8,1736001.510571289,313,16276
round_robin,32,9,9,1686321.2344299317,313,16276
round_robin,32,9,10,1707539.4494018555,313,16276
round_robin,32,9,11,1591721.8001413376,313,16276
round_robin,32,9,12,1680337.7180603028,313,16276
round_robin,32,9,13,1731311.3431030274,313,16276
round_robin,32,9,14,1745353.2667236328,313,16276
round_robin,32,9,15,1749024.8340270997,313,16276
round_robin,32,9,16,1582272.6242671967,312,16224
round_robin,32,9,17,1707929.9159179688,312,16224
round_robin,32,9,18,1674482.5133544921,312,16224
round_robin,32,9,19,1657976.245843506,312,16224
round_robin,32,9,20,1715222.4927246093,312,16224
round_robin,32,9,21,1686245.0118041993,312,16224
round_robin,32,9,22,1640246.523802185,312,16224
round_robin,32,9,23,1696654.071520996,312,16224
round_robin,32,9,24,1692822.0751342773,312,16224
round_robin,32,9,25,1618088.660546875,312,16224
round_robin,32,9,26,1761543.4095703126,312,16224
round_robin,32,9,27,1693317.5540466309,312,16224
round_robin,32,9,28,1698947.8566173553,312,16224
round_robin,32,9,29,1753583.1731018065,312,16224
round_robin,32,9,30,1720325.635168457,312,16224
round_robin,32,9,31,1703585.2879821777,312,16224
