scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,7,0,5554628.84609375,628,32656
proportional_fair,16,7,1,5538281.875390625,629,32708
proportional_fair,16,7,2,5548529.105859375,624,32448
proportional_fair,16,7,3,5498816.469140625,624,32448
proportional_fair,16,7,4,5547959.79453125,629,32708
proportional_fair,16,7,5,5497855.501953125,621,32292
proportional_fair,16,7,6,5550281.87265625,626,32552
proportional_fair,16,7,7,5565493.327734375,626,32552
proportional_fair,16,7,8,5571235.2703125,630,32760
proportional_fair,16,7,9,5507572.87734375,623,32396
proportional_fair,16,7,10,5496560.335546875,626,32552
proportional_fair,16,7,11,5587426.948046875,629,32708
proportional_fair,16,7,12,5531078.02265625,622,32344
proportional_fair,16,7,13,5495640.96640625,619,32188
proportional_fair,16,7,14,5534687.973828125,620,32240
proportional_fair,16,7,15,5521823.289648438,624,32448
