scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,0,0,2799326.309765625,310,16120
proportional_fair,32,0,1,2762359.21484375,311,16172
proportional_fair,32,0,2,2795739.4,311,16172
proportional_fair,32,0,3,2830332.91015625,314,16328
proportional_fair,32,0,4,2813536.790234375,316,16432
proportional_fair,32,0,5,2789866.9921875,312,16224
proportional_fair,32,0,6,2808295.8515625,313,16276
proportional_fair,32,0,7,2783181.351171875,312,16224
proportional_fair,32,0,8,2796035.062109375,314,16328
proportional_fair,32,0,9,2822294.439453125,311,16172
proportional_fair,32,0,10,2803743.17734375,311,16172
proportional_fair,32,0,11,2845949.876953125,312,16224
proportional_fair,32,0,12,2787023.29296875,310,16120
proportional_fair,32,0,13,2782423.66796875,312,16224
proportional_fair,32,0,14,2778534.954296875,313,16276
proportional_fair,32,0,15,2793983.62890625,311,16172
proportional_fair,32,0,16,2830467.139453125,311,16172
proportional_fair,32,0,17,2819038.854296875,314,16328
proportional_fair,32,0,18,2789186.888671875,313,16276
proportional_fair,32,0,19,2782380.262109375,313,16276
proportional_fair,32,0,20,2783773.577734375,313,16276
proportional_fair,32,0,21,2816806.68203125,317,16484
proportional_fair,32,0,22,2786279.516796875,315,16380
proportional_fair,32,0,23,2791801.8796875,315,16380
proportional_fair,32,0,24,2760299.04453125,311,16172
proportional_fair,32,0,25,2786780.117578125,312,16224
proportional_fair,32,0,26,2791037.826171875,312,16224
proportional_fair,32,0,27,2799973.152734375,312,16224
proportional_fair,32,0,28,2767769.271875,310,16120
proportional_fair,32,0,29,2759764.509375,309,16068
proportional_fair,32,0,30,2781719.279296875,314,16328
proportional_fair,32,0,31,2791946.694921875,316,16432
