scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,5,0,3393173.490085858,625,32500
round_robin,16,5,1,3472684.532434082,625,32500
round_robin,16,5,2,3395900.1417289735,625,32500
round_robin,16,5,3,3409261.181991577,625,32500
round_robin,16,5,4,3420437.191040039,625,32500
round_robin,16,5,5,3425652.5148376464,625,32500
round_robin,16,5,6,3361952.1379058836,625,32500
round_robin,16,5,7,3331456.5414642333,625,32500
round_robin,16,5,8,3363662.2859291076,625,32500
round_robin,16,5,9,3471932.692755127,625,32500
round_robin,16,5,10,3480854.0019714357,625,32500
round_robin,16,5,11,3314720.31769104,625,32500
round_robin,16,5,12,3423028.076815796,625,32500
round_robin,16,5,13,3395538.18583374,625,32500
round_robin,16,5,14,3421492.715914917,625,32500
round_robin,16,5,15,3399676.355990601,625,32500
