scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,8,0,1708898.606350708,313,16276
round_robin,32,8,1,1694560.7205566405,313,16276
round_robin,32,8,2,1659949.3166687011,313,16276
round_robin,32,8,3,1782969.80647583,313,16276
round_robin,32,8,4,1714149.9041290283,313,16276
round_robin,32,8,5,1707862.9233520508,313,16276
round_robin,32,8,6,1679578.1290771484,313,16276
round_robin,32,8,7,1633708.6799484254,313,16276
round_robin,32,8,8,1613549.100322342,313,16276
round_robin,32,8,9,1710777.5853881836,313,16276
round_robin,32,8,10,1679657.3069976806,313,16276
round_robin,32,8,11,1801016.6303453266,313,16276
round_robin,32,8,12,1715469.6983154297,313,16276
round_robin,32,8,13,1768506.748046875,313,16276
round_robin,32,8,14,1761393.8982666016,313,16276
round_robin,32,8,15,1605003.21657753,313,16276
round_robin,32,8,16,1670260.5376159668,312,16224
round_robin,32,8,17,1705263.4517456056,312,16224
round_robin,32,8,18,1747437.16640625,312,16224
round_robin,32,8,19,1656265.816442871,312,16224
round_robin,32,8,20,1712246.8907287598,312,16224
round_robin,32,8,21,1666180.290008545,312,16224
round_robin,32,8,22,1688734.4815368652,312,16224
round_robin,32,8,23,1649371.0256576538,312,16224
round_robin,32,8,24,1640191.6544921875,312,16224
round_robin,32,8,25,1698533.43984375,312,16224
round_robin,32,8,26,1643298.9392158508,312,16224
round_robin,32,8,27,1638904.2083374024,312,16224
round_robin,32,8,28,1624804.39163208,312,16224
round_robin,32,8,29,1667610.1082336425,312,16224
round_robin,32,8,30,1714961.225720215,312,16224
round_robin,32,8,31,1659374.6468688964,312,16224
