scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,8,0,2826477.2421875,314,16328
proportional_fair,32,8,1,2783299.501953125,309,16068
proportional_fair,32,8,2,2818477.24765625,314,16328
proportional_fair,32,8,3,2806819.763671875,313,16276
proportional_fair,32,8,4,2787470.91796875,311,16172
proportional_fair,32,8,5,2824116.098046875,313,16276
proportional_fair,32,8,6,2815757.030859375,313,16276
proportional_fair,32,8,7,2762479.343359375,311,16172
proportional_fair,32,8,8,2777740.08984375,311,16172
proportional_fair,32,8,9,2782903.790625,312,16224
proportional_fair,32,8,10,2780911.830078125,313,16276
proportional_fair,32,8,11,2782348.048046875,313,16276
proportional_fair,32,8,12,2804416.947265625,312,16224
proportional_fair,32,8,13,2798574.475390625,316,16432
proportional_fair,32,8,14,2794262.5,312,16224
proportional_fair,32,8,15,2820245.6453125,313,16276
proportional_fair,32,8,16,2789031.17421875,313,16276
proportional_fair,32,8,17,2867854.75625,313,16276
proportional_fair,32,8,18,2789435.033984375,312,16224
proportional_fair,32,8,19,2786577.232421875,310,16120
proportional_fair,32,8,20,2800321.214453125,314,16328
proportional_fair,32,8,21,2815491.494921875,314,16328
proportional_fair,32,8,22,2794907.530078125,311,16172
proportional_fair,32,8,23,2839933.557421875,316,16432
proportional_fair,32,8,24,2779434.434375,310,16120
proportional_fair,32,8,25,2810098.97734375,310,16120
proportional_fair,32,8,26,2806881.43359375,312,16224
proportional_fair,32,8,27,2789913.092578125,311,16172
proportional_fair,32,8,28,2804279.975390625,312,16224
proportional_fair,32,8,29,2810504.91328125,314,16328
proportional_fair,32,8,30,2833480.538671875,316,16432
proportional_fair,32,8,31,2818810.3765625,312,16224
