scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,6,0,5564749.447265625,626,32552
proportional_fair,16,6,1,5561205.571875,623,32396
proportional_fair,16,6,2,5537818.73515625,626,32552
proportional_fair,16,6,3,5555349.459765625,628,32656
proportional_fair,16,6,4,5483006.91484375,618,32136
proportional_fair,16,6,5,5594247.8421875,624,32448
proportional_fair,16,6,6,5522574.007421875,622,32344
proportional_fair,16,6,7,5556446.08984375,634,32968
proportional_fair,16,6,8,5551971.618359375,625,32500
proportional_fair,16,6,9,5501024.213671875,624,32448
proportional_fair,16,6,10,5533543.506640625,625,32500
proportional_fair,16,6,11,5573639.042578125,622,32344
proportional_fair,16,6,12,5533798.237109375,621,32292
proportional_fair,16,6,13,5560931.271484375,624,32448
proportional_fair,16,6,14,5526867.161328125,628,32656
proportional_fair,16,6,15,5584169.64296875,630,32760
