scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,15,0,2817158.040234375,310,16120
proportional_fair,32,15,1,2781850.87421875,313,16276
proportional_fair,32,15,2,2803184.03828125,314,16328
proportional_fair,32,15,3,2806081.710546875,315,16380
proportional_fair,32,15,4,2819681.664453125,308,16016
proportional_fair,32,15,5,2789314.155859375,314,16328
proportional_fair,32,15,6,2776927.41640625,309,16068
proportional_fair,32,15,7,2823360.49609375,317,16484
proportional_fair,32,15,8,2774486.353125,310,16120
proportional_fair,32,15,9,2821241.447265625,312,16224
proportional_fair,32,15,10,2821565.06015625,312,16224
proportional_fair,32,15,11,2800588.27265625,315,16380
proportional_fair,32,15,12,2822196.5421875,315,16380
proportional_fair,32,15,13,2767826.25390625,312,16224
proportional_fair,32,15,14,2821927.3734375,314,16328
proportional_fair,32,15,15,2784287.29921875,313,16276
proportional_fair,32,15,16,2805132.771875,311,16172
proportional_fair,32,15,17,2782974.129296875,310,16120
proportional_fair,32,15,18,2790743.174609375,312,16224
proportional_fair,32,15,19,2776758.170703125,310,16120
proportional_fair,32,15,20,2817436.68828125,316,16432
proportional_fair,32,15,21,2789906.623046875,312,16224
proportional_fair,32,15,22,2790837.008984375,312,16224
proportional_fair,32,15,23,2809879.533203125,310,16120
proportional_fair,32,15,24,2789394.103125,314,16328
proportional_fair,32,15,25,2776399.194921875,315,16380
proportional_fair,32,15,26,2807555.275,312,16224
proportional_fair,32,15,27,2797053.858984375,314,16328
proportional_fair,32,15,28,2782731.4625,312,16224
proportional_fair,32,15,29,2813189.9453125,313,16276
proportional_fair,32,15,30,2763298.61953125,311,16172
proportional_fair,32,15,31,2814852.17109375,313,16276
