scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,4,0,5571944.322265625,622,32344
proportional_fair,16,4,1,5529359.57578125,622,32344
proportional_fair,16,4,2,5535413.2125,623,32396
proportional_fair,16,4,3,5558818.427734375,625,32500
proportional_fair,16,4,4,5495242.2921875,621,32292
proportional_fair,16,4,5,5545309.771875,622,32344
proportional_fair,16,4,6,5526602.813671875,626,32552
proportional_fair,16,4,7,5576109.615625,629,32708
proportional_fair,16,4,8,5534009.251953125,621,32292
proportional_fair,16,4,9,5563551.4046875,629,32708
proportional_fair,16,4,10,5599353.051953125,630,32760
proportional_fair,16,4,11,5535202.77734375,630,32760
proportional_fair,16,4,12,5520179.448828125,627,32604
proportional_fair,16,4,13,5511173.83203125,624,32448
proportional_fair,16,4,14,5516638.697265625,624,32448
proportional_fair,16,4,15,5536569.1765625,625,32500
