scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,16,18,0,5556039.789453125,592,30784
max_c_i,16,18,1,5931925.16640625,627,32604
max_c_i,16,18,2,6027553.7703125,638,33176
max_c_i,16,18,3,5778680.07734375,612,31824
max_c_i,16,18,4,5733727.7578125,606,31512
max_c_i,16,18,5,5980027.29453125,634,32968
max_c_i,16,18,6,5944828.7765625,633,32916
max_c_i,16,18,7,5694158.991015625,601,31252
max_c_i,16,18,8,6186965.18828125,659,34268
max_c_i,16,18,9,5593280.56171875,596,30992
max_c_i,16,18,10,5669426.41484375,604,31408
max_c_i,16,18,11,5958500.70625,630,32760
max_c_i,16,18,12,5972821.915625,638,33176
max_c_i,16,18,13,5926307.5171875,627,32604
max_c_i,16,18,14,6456563.059375,682,35464
max_c_i,16,18,15,5840308.4984375,621,32292
