scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,0,0,5561702.885546875,624,32448
proportional_fair,16,0,1,5562933.005078125,625,32500
proportional_fair,16,0,2,5569812.43984375,622,32344
proportional_fair,16,0,3,5531457.01484375,624,32448
proportional_fair,16,0,4,5569695.687109375,625,32500
proportional_fair,16,0,5,5490852.084765625,620,32240
proportional_fair,16,0,6,5552196.74453125,626,32552
proportional_fair,16,0,7,5547797.39140625,624,32448
proportional_fair,16,0,8,5505573.391796875,623,32396
proportional_fair,16,0,9,5545882.736328125,627,32604
proportional_fair,16,0,10,5510077.779296875,621,32292
proportional_fair,16,0,11,5532327.10390625,626,32552
proportional_fair,16,0,12,5508458.052734375,623,32396
proportional_fair,16,0,13,5594742.0359375,630,32760
proportional_fair,16,0,14,5554284.2453125,628,32656
proportional_fair,16,0,15,5541543.86015625,632,32864
