scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,16,10,0,5532182.94140625,590,30680
max_c_i,16,10,1,5893748.134375,625,32500
max_c_i,16,10,2,6000531.11796875,634,32968
max_c_i,16,10,3,6173104.834375,656,34112
max_c_i,16,10,4,5886815.558984375,624,32448
max_c_i,16,10,5,6230111.43359375,657,34164
max_c_i,16,10,6,6013493.91015625,641,33332
max_c_i,16,10,7,5719052.58671875,607,31564
max_c_i,16,10,8,5990315.71875,635,33020
max_c_i,16,10,9,5843230.5453125,618,32136
max_c_i,16,10,10,5844727.57578125,616,32032
max_c_i,16,10,11,5819785.959375,621,32292
max_c_i,16,10,12,5766148.1765625,609,31668
max_c_i,16,10,13,6132473.409765625,650,33800
max_c_i,16,10,14,5295762.9796875,562,29224
max_c_i,16,10,15,6153694.51015625,655,34060
