scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,4,0,2790740.651171875,312,16224
proportional_fair,32,4,1,2816004.970703125,312,16224
proportional_fair,32,4,2,2799918.33125,315,16380
proportional_fair,32,4,3,2806538.976171875,315,16380
proportional_fair,32,4,4,2829340.98828125,312,16224
proportional_fair,32,4,5,2772859.765234375,313,16276
proportional_fair,32,4,6,2827094.894140625,317,16484
proportional_fair,32,4,7,2765304.5484375,313,16276
proportional_fair,32,4,8,2796607.401171875,312,16224
proportional_fair,32,4,9,2807797.260546875,312,16224
proportional_fair,32,4,10,2806079.402734375,311,16172
proportional_fair,32,4,11,2810540.88828125,310,16120
proportional_fair,32,4,12,2798348.271484375,314,16328
proportional_fair,32,4,13,2806536.691796875,311,16172
proportional_fair,32,4,14,2779123.347265625,313,16276
proportional_fair,32,4,15,2784030.66875,306,15912
proportional_fair,32,4,16,2814914.51875,311,16172
proportional_fair,32,4,17,2821416.264453125,312,16224
proportional_fair,32,4,18,2790227.365625,312,16224
proportional_fair,32,4,19,2795767.56640625,315,16380
proportional_fair,32,4,20,2807892.375390625,312,16224
proportional_fair,32,4,21,2791996.394921875,313,16276
proportional_fair,32,4,22,2804543.582421875,314,16328
proportional_fair,32,4,23,2794853.16328125,310,16120
proportional_fair,32,4,24,2799769.03984375,311,16172
proportional_fair,32,4,25,2810355.178515625,314,16328
proportional_fair,32,4,26,2796243.501953125,314,16328
proportional_fair,32,4,27,2785966.096875,312,16224
proportional_fair,32,4,28,2783292.15625,313,16276
proportional_fair,32,4,29,2792521.23046875,312,16224
proportional_fair,32,4,30,2805637.766796875,313,16276
proportional_fair,32,4,31,2803373.89375,314,16328
