scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,9,0,3374952.337657547,625,32500
round_robin,16,9,1,3361947.980821991,625,32500
round_robin,16,9,2,3369168.801679802,625,32500
round_robin,16,9,3,3404101.9627685547,625,32500
round_robin,16,9,4,3533118.8165710447,625,32500
round_robin,16,9,5,3447321.015875244,625,32500
round_robin,16,9,6,3452575.0451187133,625,32500
round_robin,16,9,7,3429289.78946991,625,32500
round_robin,16,9,8,3316697.4027954102,625,32500
round_robin,16,9,9,3376591.2498168945,625,32500
round_robin,16,9,10,3375409.1495428085,625,32500
round_robin,16,9,11,3450710.450617218,625,32500
round_robin,16,9,12,3441568.807458496,625,32500
round_robin,16,9,13,3310550.4206329347,625,32500
round_robin,16,9,14,3448462.592602539,625,32500
round_robin,16,9,15,3483451.9841552735,625,32500
