scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,19,0,5552994.6796875,629,32708
proportional_fair,16,19,1,5553594.45,628,32656
proportional_fair,16,19,2,5541021.214453125,625,32500
proportional_fair,16,19,3,5550690.76484375,628,32656
proportional_fair,16,19,4,5541333.18984375,625,32500
proportional_fair,16,19,5,5513173.78984375,629,32708
proportional_fair,16,19,6,5552687.490234375,621,32292
proportional_fair,16,19,7,5530741.028515625,623,32396
proportional_fair,16,19,8,5547760.666796875,627,32604
proportional_fair,16,19,9,5571709.771875,620,32240
proportional_fair,16,19,10,5555400.58046875,622,32344
proportional_fair,16,19,11,5587140.7078125,625,32500
proportional_fair,16,19,12,5560887.95859375,623,32396
proportional_fair,16,19,13,5550390.967578125,629,32708
proportional_fair,16,19,14,5552757.137890625,623,32396
proportional_fair,16,19,15,5534802.63984375,623,32396
