scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,7,0,1721849.2137939453,313,16276
round_robin,32,7,1,1669092.0396728516,313,16276
round_robin,32,7,2,1672205.627947998,313,16276
round_robin,32,7,3,1675119.1067871093,313,16276
round_robin,32,7,4,1744103.2663574219,313,16276
round_robin,32,7,5,1668198.2525268556,313,16276
round_robin,32,7,6,1669359.4416748048,313,16276
round_robin,32,7,7,1672392.386920166,313,16276
round_robin,32,7,8,1752203.4996017455,313,16276
round_robin,32,7,9,1671301.3668930053,313,16276
round_robin,32,7,10,1787927.4583496093,313,16276
round_robin,32,7,11,1736804.839379883,313,16276
round_robin,32,7,12,1678639.2579956055,313,16276
round_robin,32,7,13,1699235.3301086426,313,16276
round_robin,32,7,14,1638615.545037842,313,16276
round_robin,32,7,15,1770860.59977417,313,16276
round_robin,32,7,16,1701321.3867706298,312,16224
round_robin,32,7,17,1751925.4247680665,312,16224
round_robin,32,7,18,1671033.7485717773,312,16224
round_robin,32,7,19,1716818.9704956054,312,16224
round_robin,32,7,20,1758446.092163086,312,16224
round_robin,32,7,21,1683807.5653076172,312,16224
round_robin,32,7,22,1726452.4588363648,312,16224
round_robin,32,7,23,1663581.7253784179,312,16224
round_robin,32,7,24,1741330.5154785155,312,16224
round_robin,32,7,25,1746042.1590698243,312,16224
round_robin,32,7,26,1636253.3409011841,312,16224
round_robin,32,7,27,1799843.0340270996,312,16224
round_robin,32,7,28,1674262.715701294,312,16224
round_robin,32,7,29,1618577.4852287292,312,16224
round_robin,32,7,30,1737978.1890197755,312,16224
round_robin,32,7,31,1705694.4713989259,312,16224
