scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,32,3,0,2800653.5515625,312,16224
proportional_fair,32,3,1,2781734.684765625,312,16224
proportional_fair,32,3,2,2812925.365625,314,16328
proportional_fair,32,3,3,2792134.730078125,313,16276
proportional_fair,32,3,4,2788032.925,312,16224
proportional_fair,32,3,5,2769311.29921875,310,16120
proportional_fair,32,3,6,2776109.324609375,312,16224
proportional_fair,32,3,7,2780680.01015625,314,16328
proportional_fair,32,3,8,2810301.21875,314,16328
proportional_fair,32,3,9,2791239.890625,313,16276
proportional_fair,32,3,10,2821093.5796875,314,16328
proportional_fair,32,3,11,2787228.21015625,312,16224
proportional_fair,32,3,12,2805913.1078125,310,16120
proportional_fair,32,3,13,2809398.129296875,311,16172
proportional_fair,32,3,14,2782902.3921875,311,16172
proportional_fair,32,3,15,2778595.93671875,311,16172
proportional_fair,32,3,16,2759387.636328125,310,16120
proportional_fair,32,3,17,2798948.108203125,311,16172
proportional_fair,32,3,18,2819918.6671875,314,16328
proportional_fair,32,3,19,2777212.31875,312,16224
proportional_fair,32,3,20,2824257.83671875,312,16224
proportional_fair,32,3,21,2813093.980078125,313,16276
proportional_fair,32,3,22,2836106.266015625,309,16068
proportional_fair,32,3,23,2798065.61640625,313,16276
proportional_fair,32,3,24,2802051.980078125,316,16432
proportional_fair,32,3,25,2796042.890234375,309,16068
proportional_fair,32,3,26,2811865.9296875,317,16484
proportional_fair,32,3,27,2818588.5671875,313,16276
proportional_fair,32,3,28,2797972.96015625,313,16276
proportional_fair,32,3,29,2789984.158203125,317,16484
proportional_fair,32,3,30,2789063.329296875,313,16276
proportional_fair,32,3,31,2823352.7390625,313,16276
