scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,16,9,0,6006693.728125,642,33384
max_c_i,16,9,1,5710248.05546875,605,31460
max_c_i,16,9,2,6154699.0875,652,33904
max_c_i,16,9,3,5940928.229296875,631,32812
max_c_i,16,9,4,5873404.93046875,627,32604
max_c_i,16,9,5,5824777.554296875,622,32344
max_c_i,16,9,6,6010978.0671875,636,33072
max_c_i,16,9,7,5872064.030078125,624,32448
max_c_i,16,9,8,5861276.381640625,625,32500
max_c_i,16,9,9,5805889.4359375,618,32136
max_c_i,16,9,10,6176201.71875,655,34060
max_c_i,16,9,11,5799338.625,617,32084
max_c_i,16,9,12,5803410.66875,615,31980
max_c_i,16,9,13,5633514.64453125,601,31252
max_c_i,16,9,14,5963346.256640625,635,33020
max_c_i,16,9,15,5616370.29296875,595,30940
