scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
proportional_fair,16,9,0,5551321.421484375,628,32656
proportional_fair,16,9,1,5553720.865625,626,32552
proportional_fair,16,9,2,5571516.758203125,625,32500
proportional_fair,16,9,3,5515915.634765625,621,32292
proportional_fair,16,9,4,5588419.9328125,632,32864
proportional_fair,16,9,5,5551122.015625,628,32656
proportional_fair,16,9,6,5517600.0375,622,32344
proportional_fair,16,9,7,5536810.5296875,620,32240
proportional_fair,16,9,8,5500322.313671875,622,32344
proportional_fair,16,9,9,5552857.26640625,630,32760
proportional_fair,16,9,10,5576077.0984375,630,32760
proportional_fair,16,9,11,5531499.734765625,622,32344
proportional_fair,16,9,12,5501946.906640625,617,32084
proportional_fair,16,9,13,5531865.628515625,629,32708
proportional_fair,16,9,14,5540243.647265625,625,32500
proportional_fair,16,9,15,5505286.043359375,623,32396
