scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,2,0,3021523.80234375,306,15912
max_c_i,32,2,1,3464915.0734375,349,18148
max_c_i,32,2,2,3018187.0046875,304,15808
max_c_i,32,2,3,2792946.31171875,284,14768
max_c_i,32,2,4,2933027.69609375,296,15392
max_c_i,32,2,5,2933199.28828125,295,15340
max_c_i,32,2,6,3002840.0390625,305,15860
max_c_i,32,2,7,3004663.87734375,303,15756
max_c_i,32,2,8,3156036.2125,319,16588
max_c_i,32,2,9,3092426.34453125,312,16224
max_c_i,32,2,10,3167405.28984375,319,16588
max_c_i,32,2,11,2947297.60078125,297,15444
max_c_i,32,2,12,3148431.14375,317,16484
max_c_i,32,2,13,2723951.5453125,275,14300
max_c_i,32,2,14,3129276.25859375,315,16380
max_c_i,32,2,15,2949122.828125,295,15340
max_c_i,32,2,16,3397526.01953125,342,17784
max_c_i,32,2,17,3337368.75625,335,17420
max_c_i,32,2,18,2831781.75078125,287,14924
max_c_i,32,2,19,3209786.76171875,324,16848
max_c_i,32,2,20,3260610.5984375,328,17056
max_c_i,32,2,21,3211544.11640625,322,16744
max_c_i,32,2,22,3063285.91953125,309,16068
max_c_i,32,2,23,3062602.66640625,310,16120
max_c_i,32,2,24,3444453.0,347,18044
max_c_i,32,2,25,3237143.075,324,16848
max_c_i,32,2,26,2988788.13359375,303,15756
max_c_i,32,2,27,3173243.28828125,320,16640
max_c_i,32,2,28,3324390.53203125,334,17368
max_c_i,32,2,29,3298365.5828125,330,17160
max_c_i,32,2,30,2968739.96640625,300,15600
max_c_i,32,2,31,2930656.509375,294,15288
