scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,7,0,3414944.7859375,341,17732
max_c_i,32,7,1,3090884.7984375,309,16068
max_c_i,32,7,2,2889555.9,292,15184
max_c_i,32,7,3,3363099.99765625,339,17628
max_c_i,32,7,4,2800809.01640625,281,14612
max_c_i,32,7,5,3037883.53203125,306,15912
max_c_i,32,7,6,3089153.39375,311,16172
max_c_i,32,7,7,3254931.28828125,328,17056
max_c_i,32,7,8,3151842.075,318,16536
max_c_i,32,7,9,3010119.6375,305,15860
max_c_i,32,7,10,3105262.26796875,312,16224
max_c_i,32,7,11,3097135.2921875,311,16172
max_c_i,32,7,12,3244210.6625,325,16900
max_c_i,32,7,13,3255247.58671875,326,16952
max_c_i,32,7,14,3041779.2171875,305,15860
max_c_i,32,7,15,2954405.36484375,297,15444
max_c_i,32,7,16,3363495.81953125,339,17628
max_c_i,32,7,17,3043610.24375,309,16068
max_c_i,32,7,18,3133069.88125,317,16484
max_c_i,32,7,19,3053173.73125,308,16016
max_c_i,32,7,20,3109211.92578125,314,16328
max_c_i,32,7,21,3073076.11953125,311,16172
max_c_i,32,7,22,3269096.01328125,329,17108
max_c_i,32,7,23,3112669.38984375,313,16276
max_c_i,32,7,24,2919950.54921875,296,15392
max_c_i,32,7,25,3051466.59765625,309,16068
max_c_i,32,7,26,3105079.21328125,311,16172
max_c_i,32,7,27,3202168.2890625,324,16848
max_c_i,32,7,28,2959415.81171875,299,15548
max_c_i,32,7,29,2886797.7171875,290,15080
max_c_i,32,7,30,3287520.88828125,332,17264
max_c_i,32,7,31,2893524.634375,293,15236
