scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,14,0,3156148.68828125,318,16536
max_c_i,32,14,1,3236217.28359375,326,16952
max_c_i,32,14,2,3220097.275,324,16848
max_c_i,32,14,3,3168250.9625,318,16536
max_c_i,32,14,4,3043067.19140625,306,15912
max_c_i,32,14,5,3239743.01015625,327,17004
max_c_i,32,14,6,3310492.8890625,333,17316
max_c_i,32,14,7,2983893.221875,300,15600
max_c_i,32,14,8,3366403.3203125,341,17732
max_c_i,32,14,9,3000839.1,301,15652
max_c_i,32,14,10,2886183.7765625,292,15184
max_c_i,32,14,11,3018938.48984375,301,15652
max_c_i,32,14,12,3122147.05390625,314,16328
max_c_i,32,14,13,3012618.9546875,302,15704
max_c_i,32,14,14,2896905.41796875,293,15236
max_c_i,32,14,15,2898954.3828125,292,15184
max_c_i,32,14,16,2947778.28671875,298,15496
max_c_i,32,14,17,2991618.66953125,302,15704
max_c_i,32,14,18,3176163.05625,321,16692
max_c_i,32,14,19,3272156.2546875,330,17160
max_c_i,32,14,20,3009452.63046875,302,15704
max_c_i,32,14,21,3381656.325,341,17732
max_c_i,32,14,22,3051755.19921875,308,16016
max_c_i,32,14,23,3377491.6828125,339,17628
max_c_i,32,14,24,3033387.5890625,307,15964
max_c_i,32,14,25,3093287.1390625,311,16172
max_c_i,32,14,26,2982809.8609375,298,15496
max_c_i,32,14,27,2948033.58359375,297,15444
max_c_i,32,14,28,3390689.34453125,340,17680
max_c_i,32,14,29,3156256.2640625,318,16536
max_c_i,32,14,30,3003230.46875,303,15756
max_c_i,32,14,31,2948849.4,297,15444
