scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,1,0,2954529.37734375,297,15444
max_c_i,32,1,1,3068422.9078125,309,16068
max_c_i,32,1,2,3242979.0890625,325,16900
max_c_i,32,1,3,3300420.26484375,334,17368
max_c_i,32,1,4,2936853.32265625,297,15444
max_c_i,32,1,5,3547613.22421875,357,18564
max_c_i,32,1,6,2854589.31796875,285,14820
max_c_i,32,1,7,3124176.3828125,316,16432
max_c_i,32,1,8,2853819.47890625,287,14924
max_c_i,32,1,9,3169942.9125,318,16536
max_c_i,32,1,10,2989372.54140625,301,15652
max_c_i,32,1,11,3414236.84453125,343,17836
max_c_i,32,1,12,3118932.6953125,315,16380
max_c_i,32,1,13,3155235.93125,319,16588
max_c_i,32,1,14,3062246.62890625,308,16016
max_c_i,32,1,15,3213721.95078125,323,16796
max_c_i,32,1,16,3038792.2640625,305,15860
max_c_i,32,1,17,3124729.2578125,317,16484
max_c_i,32,1,18,2835672.39375,286,14872
max_c_i,32,1,19,3310390.7296875,333,17316
max_c_i,32,1,20,3057847.99765625,308,16016
max_c_i,32,1,21,2959642.8421875,295,15340
max_c_i,32,1,22,3120323.50859375,314,16328
max_c_i,32,1,23,3048287.02734375,308,16016
max_c_i,32,1,24,3187142.45859375,320,16640
max_c_i,32,1,25,3427164.7328125,345,17940
max_c_i,32,1,26,3194561.09140625,321,16692
max_c_i,32,1,27,2874147.90546875,291,15132
max_c_i,32,1,28,3396832.446875,342,17784
max_c_i,32,1,29,2886379.92734375,291,15132
max_c_i,32,1,30,3070436.91796875,310,16120
max_c_i,32,1,31,2773427.1015625,280,14560
