scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,15,0,3047086.34609375,307,15964
max_c_i,32,15,1,3075515.47578125,309,16068
max_c_i,32,15,2,2977622.76015625,300,15600
max_c_i,32,15,3,3345730.17421875,336,17472
max_c_i,32,15,4,2890120.721875,289,15028
max_c_i,32,15,5,3164377.3703125,320,16640
max_c_i,32,15,6,2999477.5515625,301,15652
max_c_i,32,15,7,3364171.8015625,338,17576
max_c_i,32,15,8,2889616.68046875,289,15028
max_c_i,32,15,9,3317000.271875,336,17472
max_c_i,32,15,10,3249526.87734375,326,16952
max_c_i,32,15,11,2983960.4609375,301,15652
max_c_i,32,15,12,3346678.62890625,337,17524
max_c_i,32,15,13,3013561.83828125,303,15756
max_c_i,32,15,14,3202454.65625,323,16796
max_c_i,32,15,15,2847500.5953125,288,14976
max_c_i,32,15,16,3217382.9765625,322,16744
max_c_i,32,15,17,3025230.09765625,304,15808
max_c_i,32,15,18,3090904.390625,312,16224
max_c_i,32,15,19,3062914.3734375,309,16068
max_c_i,32,15,20,3280996.55078125,330,17160
max_c_i,32,15,21,2963729.3734375,297,15444
max_c_i,32,15,22,3102858.22265625,312,16224
max_c_i,32,15,23,3040418.109375,307,15964
max_c_i,32,15,24,3069984.796875,307,15964
max_c_i,32,15,25,3139380.38984375,318,16536
max_c_i,32,15,26,3068727.57890625,310,16120
max_c_i,32,15,27,2911620.3609375,294,15288
max_c_i,32,15,28,3067279.22734375,310,16120
max_c_i,32,15,29,3266981.7875,331,17212
max_c_i,32,15,30,3098319.6953125,313,16276
max_c_i,32,15,31,3181627.6015625,321,16692
