scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,10,0,3225480.56796875,325,16900
max_c_i,32,10,1,3128920.13828125,314,16328
max_c_i,32,10,2,3078878.8546875,310,16120
max_c_i,32,10,3,3249592.68671875,329,17108
max_c_i,32,10,4,2974701.72265625,299,15548
max_c_i,32,10,5,3157170.49609375,317,16484
max_c_i,32,10,6,3188524.365625,321,16692
max_c_i,32,10,7,3357270.26015625,336,17472
max_c_i,32,10,8,3085231.88046875,310,16120
max_c_i,32,10,9,3178572.5546875,319,16588
max_c_i,32,10,10,3045650.271875,305,15860
max_c_i,32,10,11,2699257.72109375,271,14092
max_c_i,32,10,12,3372634.53359375,340,17680
max_c_i,32,10,13,3222842.7453125,323,16796
max_c_i,32,10,14,3081354.20078125,310,16120
max_c_i,32,10,15,3222244.13203125,324,16848
max_c_i,32,10,16,3142160.29375,319,16588
max_c_i,32,10,17,3074829.590625,308,16016
max_c_i,32,10,18,3095510.325,313,16276
max_c_i,32,10,19,3095812.0578125,313,16276
max_c_i,32,10,20,3200688.0921875,322,16744
max_c_i,32,10,21,3509111.9125,350,18200
max_c_i,32,10,22,3143589.815625,317,16484
max_c_i,32,10,23,2955877.778125,297,15444
max_c_i,32,10,24,3176885.2765625,318,16536
max_c_i,32,10,25,2762288.51953125,278,14456
max_c_i,32,10,26,3015891.56875,305,15860
max_c_i,32,10,27,2872188.6234375,291,15132
max_c_i,32,10,28,3100695.26796875,311,16172
max_c_i,32,10,29,2977522.82578125,300,15600
max_c_i,32,10,30,2901105.3296875,293,15236
max_c_i,32,10,31,3091746.1359375,312,16224
