scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
max_c_i,32,19,0,2977247.89453125,300,15600
max_c_i,32,19,1,3044943.096875,306,15912
max_c_i,32,19,2,3343559.93515625,339,17628
max_c_i,32,19,3,3259834.85625,329,17108
max_c_i,32,19,4,2922931.11328125,296,15392
max_c_i,32,19,5,3163071.6390625,319,16588
max_c_i,32,19,6,3262620.54453125,327,17004
max_c_i,32,19,7,3447648.21015625,350,18200
max_c_i,32,19,8,2848103.12265625,289,15028
max_c_i,32,19,9,3189181.24453125,321,16692
max_c_i,32,19,10,3171710.5765625,317,16484
max_c_i,32,19,11,3068614.2125,310,16120
max_c_i,32,19,12,3321096.459375,333,17316
max_c_i,32,19,13,3062714.940625,309,16068
max_c_i,32,19,14,3215112.209375,323,16796
max_c_i,32,19,15,2896935.971875,290,15080
max_c_i,32,19,16,3096482.72578125,312,16224
max_c_i,32,19,17,3201186.8203125,321,16692
max_c_i,32,19,18,2959949.99375,299,15548
max_c_i,32,19,19,2845579.71640625,289,15028
max_c_i,32,19,20,2993818.028125,300,15600
max_c_i,32,19,21,2996840.3390625,301,15652
max_c_i,32,19,22,3038513.10546875,305,15860
max_c_i,32,19,23,2877044.40703125,292,15184
max_c_i,32,19,24,2950951.5921875,296,15392
max_c_i,32,19,25,3303160.9609375,333,17316
max_c_i,32,19,26,3355587.065625,339,17628
max_c_i,32,19,27,3305772.64921875,330,17160
max_c_i,32,19,28,3070878.446875,306,15912
max_c_i,32,19,29,2858482.85703125,287,14924
max_c_i,32,19,30,3019246.65703125,304,15808
max_c_i,32,19,31,3257028.971875,328,17056
