scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,16,0,0,3515282.736428833,625,32500
round_robin,16,0,1,3426120.148803711,625,32500
round_robin,16,0,2,3468568.884939575,625,32500
round_robin,16,0,3,3487127.1491882326,625,32500
round_robin,16,0,4,3476032.3590026856,625,32500
round_robin,16,0,5,3432586.6479064943,625,32500
round_robin,16,0,6,3442296.039706421,625,32500
round_robin,16,0,7,3314838.3967430117,625,32500
round_robin,16,0,8,3487383.212234497,625,32500
round_robin,16,0,9,3352175.8797668456,625,32500
round_robin,16,0,10,3405840.7470077514,625,32500
round_robin,16,0,11,3408218.82902565,625,32500
round_robin,16,0,12,3409642.5022483827,625,32500
round_robin,16,0,13,3457454.479174805,625,32500
round_robin,16,0,14,3456632.773959351,625,32500
round_robin,16,0,15,3469856.030678177,625,32500
