scheduler,carga,seed,ue_id,throughput_bps,slots_allocated,prbs_allocated
round_robin,32,2,0,1760012.085562706,313,16276
round_robin,32,2,1,1705570.0605415343,313,16276
round_robin,32,2,2,1691354.6375,313,16276
round_robin,32,2,3,1702787.3568115234,313,16276
round_robin,32,2,4,1707790.7657958984,313,16276
round_robin,32,2,5,1711158.080029297,313,16276
round_robin,32,2,6,1668959.8659484864,313,16276
round_robin,32,2,7,1661676.412223816,313,16276
round_robin,32,2,8,1621188.6696411134,313,16276
round_robin,32,2,9,1721013.405291748,313,16276
round_robin,32,2,10,1734935.3622636795,313,16276
round_robin,32,2,11,1669815.3189331056,313,16276
round_robin,32,2,12,1693939.4137496948,313,16276
round_robin,32,2,13,1655514.7272460938,313,16276
round_robin,32,2,14,1660636.2963438034,313,16276
round_robin,32,2,15,1700120.1103759767,313,16276
round_robin,32,2,16,1647416.284046173,312,16224
round_robin,32,2,17,1687399.5044433593,312,16224
round_robin,32,2,18,1724508.584375,312,16224
round_robin,32,2,19,1710480.5936073302,312,16224
round_robin,32,2,20,1717120.7071899413,312,16224
round_robin,32,2,21,1752768.4115722657,312,16224
round_robin,32,2,22,1693829.052267456,312,16224
round_robin,32,2,23,1563017.097192383,312,16224
round_robin,32,2,24,1787201.3309745789,312,16224
round_robin,32,2,25,1658269.7586898804,312,16224
round_robin,32,2,26,1701476.044961548,312,16224
round_robin,32,2,27,1673343.184008789,312,16224
round_robin,32,2,28,1708453.8454162597,312,16224
round_robin,32,2,29,1726851.0615234375,312,16224
round_robin,32,2,30,1748025.6249572753,312,16224
round_robin,32,2,31,1730407.6142608642,312,16224
