sched,carga,pathloss,alpha,seed_count,jfi_slots_mean,jfi_slots_std,jfi_slots_ci95,jfi_throughput_mean,jfi_throughput_std,jfi_throughput_ci95,jfi_win_mean,jfi_win_std,jfi_win_ci95,starv_p95_mean,starv_p95_std,starv_p95_ci95,starv_max_mean,starv_max_std,starv_max_ci95,throughput_aggregate_bps_mean,throughput_aggregate_bps_std,throughput_aggregate_bps_ci95,throughput_mean_per_ue_bps_mean,throughput_mean_per_ue_bps_std,throughput_mean_per_ue_bps_ci95,thr_5pct_mean,thr_5pct_std,thr_5pct_ci95,nunca_mean,nunca_std,nunca_ci95,gini_slots_mean,gini_slots_std,gini_slots_ci95,gini_throughput_mean,gini_throughput_std,gini_throughput_ci95,j_beta_-3.0_mean,j_beta_-3.0_std,j_beta_-3.0_ci95,j_beta_-2.0_mean,j_beta_-2.0_std,j_beta_-2.0_ci95,j_beta_-1.0_mean,j_beta_-1.0_std,j_beta_-1.0_ci95,j_beta_+0.0_mean,j_beta_+0.0_std,j_beta_+0.0_ci95,j_beta_+0.5_mean,j_beta_+0.5_std,j_beta_+0.5_ci95,j_beta_+0.9_mean,j_beta_+0.9_std,j_beta_+0.9_ci95
MaxCI,8,True,4.0,50,0.23480875666914067,0.11297587476254524,0.03131531480479052,0.22111770506396636,0.10617075319679421,0.029429031343261507,0.2330282093073192,0.10910184381817732,0.030241488212685207,14.29699999999997,10.361872860813994,2.872164621744375,2666.5,2020.6784297177348,560.1034847383115,94932874.13218468,1995981.9381692337,553257.9665332907,11866609.266523086,249497.74227115422,69157.24581666134,176988.96842529296,427616.3252678371,118529.19811044032,1.66,1.9546908519074344,0.5418126613507661,0.7602430000000001,0.10954097279286945,0.030363208554406763,0.7748272115086795,0.103854413650263,0.028786974778115454,0.20832811461034498,0.08853352522527207,0.024540241171262935,0.2168721984216572,0.09711787431244874,0.026919701340296084,0.23480875666914067,0.11297587476254524,0.03131531480479052,0.2895205356679572,0.14893991868932682,0.04128403918588163,0.384064479637675,0.18523467808300131,0.05134443321749177,0.6475640662681705,0.22194643960928673,0.061520414343111375
MaxCI,16,False,,50,0.9985257862620276,0.00053484037779663,0.00014825018913300982,0.9985188456077408,0.000539213512880169,0.000149462360334275,0.9145209175165968,0.004253377699746412,0.0011789761480598241,46.971000000000025,0.5789760489917927,0.16048397303158302,150.34,16.40757664704241,4.547948214304997,94132838.99,96486.33039454345,26744.646297404644,5883302.436875,6030.395649658965,1671.5403935877903,5563133.3575,78166.98396069459,21666.782534014837,0.0,0.0,0.0,0.021037,0.0038005462147712777,0.001053457664265633,0.021106841689088784,0.003816211434143658,0.0010577998415416511,0.9970566023629472,0.0010654453087595706,0.00029532637230045663,0.9977904381420923,0.0008005792637889734,0.0002219092503105866,0.9985257862620274,0.0005348403777966461,0.00014825018913301432,0.9992623919922268,0.00026804470900452463,7.429820270812349e-05,0.9996310867293156,0.00013419068128998915,3.7195759159180085e-05,0.9999262014075191,2.6866242952766385e-05,7.44694261014731e-06
MaxCI,16,True,1.5,50,0.2606053253930238,0.15180425580440884,0.04207799292737172,0.24738610811367084,0.14749788261857408,0.040884327180018436,0.25558981037046274,0.14451234150721345,0.04005677740479955,52.19400000000002,18.827174888594268,5.218626629449555,2653.42,2021.1691412524137,560.2395030361924,100052599.10864258,2314984.7446271954,641681.0332175648,6253287.444290161,144686.5465391997,40105.0645760978,362581.1945727539,432703.20030717866,119939.20793390418,0.04,0.19794866372215741,0.05486857023834319,0.7082195,0.13898973713581025,0.03852598957247432,0.7239412750719698,0.13747302566547334,0.03810557860188909,0.20938895376424468,0.12095403661368753,0.033526748444558364,0.2260292499000333,0.13214816245214356,0.036629601822170864,0.2606053253930238,0.15180425580440882,0.042077992927371716,0.3650556103612354,0.18600591257391025,0.05155820851174718,0.5288809471404275,0.18906887336465955,0.052407217927240936,0.8598785552274967,0.0815703214477062,0.022610139556181897
MaxCI,16,True,2.0,50,0.20095782901878864,0.12026230694438826,0.03333501076251386,0.1915686725303566,0.11599792930994901,0.03215298558811578,0.1983098280803356,0.1160070452705879,0.032155512403489024,37.22400000000002,20.148469937350757,5.584870931507733,3996.58,2070.286691080563,573.8541932392234,101696985.51309326,2288986.566833298,634474.705993474,6356061.594568329,143061.66042708114,39654.669124592125,127386.80969116211,230011.7655695613,63756.008641275475,1.16,2.1604988086182355,0.5988597164612092,0.7825782499999998,0.11629181634377013,0.03223444691780673,0.7942540282696041,0.11324927356055198,0.03139109708525374,0.1673410628329547,0.09590852828991708,0.0265844877251495,0.1782908697718436,0.10433738880056682,0.02892084865965383,0.2009578290187886,0.12026230694438828,0.03333501076251387,0.27261731204432893,0.15715590160217818,0.04356139346074331,0.4043151188009524,0.18574250797587738,0.051485196482180993,0.7542886349648521,0.15690454053478142,0.04349171972755256
MaxCI,16,True,2.5,50,0.16781206750927985,0.09888413520442377,0.027409283881487657,0.1607678481994334,0.09530916888185338,0.02641835377324006,0.16612398392407166,0.09597178170579015,0.02660202067751395,26.92,19.228847376495853,5.329964562733977,4506.92,2074.981385114437,575.1554960341073,102779684.86290222,2072604.588352152,574496.6815837264,6423730.303931389,129537.7867720095,35906.0425989829,46631.53845336914,116142.6595108519,32193.102753064148,2.94,3.3405975269006434,0.9259663924786903,0.824179,0.09632186011609459,0.02669905746212027,0.8329330515840907,0.09321233978597011,0.02583714240074624,0.1435744872787296,0.07997035407405345,0.022166651226583758,0.1515260990027003,0.08642134527347825,0.02395477475859906,0.16781206750927985,0.09888413520442377,0.027409283881487657,0.21942745964307808,0.1310673740821203,0.03633002257026623,0.32152371408505054,0.16851289131245295,0.046709390400439754,0.6404383978906268,0.19742760307138865,0.05472413959467251
MaxCI,16,True,3.0,50,0.14719447973287317,0.08428192907879002,0.023361758844573668,0.14159789341428003,0.08139501056956372,0.02256154585996777,0.14600281361310455,0.0820979061278685,0.022756378568539116,21.12,16.80578131817398,4.658324917821854,4280.38,1598.5538475989695,443.0965201657986,103466207.28022835,1813680.2499697404,502726.5166338247,6466637.955014272,113355.01562310877,31420.407289614042,17060.995051269532,47933.7396430865,13286.554760908704,4.92,3.7134064893439875,1.0293037646875676,0.8493417500000001,0.08138446477803139,0.02255862271569122,0.8561591668336855,0.07868416901508915,0.021810138917178402,0.1284742200235699,0.06923849882861544,0.019191932720029194,0.13464783999811072,0.0743423257620059,0.020606641368793546,0.14719447973287317,0.08428192907879002,0.023361758844573668,0.1864186375832987,0.11097784749975938,0.030761489903198023,0.26602865089389544,0.14886101582841493,0.04126216842866335,0.5351791852588142,0.20841120787804712,0.05776863951941177
MaxCI,16,True,3.5,50,0.13332884500500694,0.0743989945733639,0.020622349161904408,0.1287059913195948,0.07197072557468218,0.01994926733550335,0.13246030384529922,0.0727304276596326,0.020159846009915747,16.633000000000028,14.070734609428888,3.900208648572538,3962.96,2165.7035616017934,600.3024003838065,103897460.56361054,1591192.8919555645,441056.16735842434,6493591.285225659,99449.55574722278,27566.01045990152,6087.513315429687,20127.796171316237,5579.140455926709,6.62,3.9532471798897326,1.095784212333797,0.8657937500000001,0.07103652684166815,0.01969032065794003,0.8712363102025837,0.06872038424837416,0.019048318685446066,0.1181926730239685,0.061982887631067914,0.017180779903289145,0.12319065557653242,0.0661739665882447,0.01834248772092346,0.13332884500500694,0.0743989945733639,0.020622349161904408,0.16458322188410282,0.0968747611555639,0.02685231381125914,0.22795760582292934,0.13178975463664283,0.036530256244236704,0.4513727993054617,0.2089639375896027,0.05792184837887582
MaxCI,16,True,4.0,50,0.12339656368593736,0.06718559391838418,0.018622896510632165,0.11944670454366367,0.06510468588955991,0.018046098232774952,0.12269893682153064,0.06576810547464956,0.018229988759831384,13.465999999999985,12.086112962016005,3.3500995939822333,3484.78,2257.637154646605,625.785092271652,104167631.24194916,1430276.2800255667,396452.35817792825,6510476.952621822,89392.26750159792,24778.272386120516,2094.8781274414064,8003.796420159972,2218.539179781238,8.06,3.8566666372685634,1.0690134517394998,0.8770505,0.06359638233959282,0.017628017818813322,0.8815690171168764,0.061613337294451474,0.017078345776076732,0.11076832919630801,0.05671065030422712,0.01571939027508223,0.11493728182107811,0.06023087108907277,0.016695145694471603,0.12339656368593736,0.06718559391838418,0.018622896510632165,0.1492405934733666,0.08637643178895003,0.023942325375844224,0.20083362440183397,0.11705938360879786,0.03244720570890895,0.3837969867038137,0.1971603497349527,0.05465006074924898
MaxCI,32,False,,50,0.9971535464300004,0.0007107444427435301,0.00019700830834060477,0.9971375818038085,0.0007046834346305925,0.00019532828260511068,0.9118363140572208,0.003144817977813159,0.0008716990701419477,94.77799999999996,1.1345303802337738,0.3144757771275778,313.54,51.799539041365605,14.358099684846877,99306662.365,73014.52948676725,20238.59501869339,3103333.19890625,2281.7040464614765,632.4560943341685,2850729.9889999996,46773.21298402318,12964.8731829231,0.0,0.0,0.0,0.029701124999999995,0.003766394792813369,0.0010439913730606216,0.029767415027438515,0.00370220691936711,0.0010261994022717747,0.9943242681123633,0.0014073341474489514,0.0003900931234701645,0.9957365408482481,0.001060412468835781,0.00029393134024687125,0.9971535464300005,0.0007107444427435437,0.0001970083083406085,0.9985748465126424,0.00035753069393108767,9.91024522391136e-05,0.9992869694430727,0.00017935169981827504,4.971375483826385e-05,0.9998573239862139,3.596851397429639e-05,9.969963415047804e-06
MaxCI,32,True,1.5,50,0.13503407618228627,0.06715844620279546,0.018615371547787855,0.13053982736194258,0.06523807325427247,0.018083071323939194,0.13391159605042247,0.06567218571885113,0.018203401159999653,71.43999999999997,32.14267777727736,8.909495725348332,5309.44,1522.5921125582156,422.04100144625755,106846938.05549805,1534931.07457655,425461.18722291687,3338966.814234314,47966.596080517185,13295.662100716152,32653.52331982422,49777.3054321781,13797.565126352545,3.02,5.297246107793239,1.4683217086183804,0.8363456249999999,0.06991993355388154,0.019380816789176483,0.843101996816602,0.06800771804145805,0.018850777691253977,0.10653249174206547,0.051585336449882994,0.014298725755692724,0.1155194267236789,0.05689431352339008,0.015770299122110306,0.1350340761822863,0.06715844620279547,0.01861537154778786,0.20382482784967046,0.09530356785630908,0.026416801248167622,0.3460157023248426,0.1314298505502403,0.03643049592116849,0.7257376609327703,0.16056483743530703,0.044506302265283515
MaxCI,32,True,2.0,50,0.10245109518315741,0.050962312906037976,0.014126032439997582,0.09994176560633589,0.049921312337055275,0.013837481803871269,0.10183692528936365,0.05010009329153135,0.013887037356172027,41.834999999999965,22.218183511966647,6.158566264967833,5309.62,1690.3633818966684,468.54482472335553,108327041.84780273,1144334.5755662017,317193.3614250036,3385220.0577438353,35760.4554864438,9912.292544531363,2942.1675249023438,8517.49954082624,2360.930420156043,9.68,7.144114175105181,1.980247418884822,0.88660375,0.05041451283383546,0.013974190006848342,0.8904548734806836,0.049338308897439564,0.013675881495113186,0.08530145826877923,0.04088986398899166,0.011334092042497352,0.09080572056845136,0.04436331488442296,0.012296883509950311,0.10245109518315744,0.050962312906037976,0.014126032439997582,0.1423875505177393,0.06949192902877407,0.019262179987560333,0.23202298602537616,0.10110030857848562,0.02802357580015267,0.5335008502113054,0.18268757890624032,0.05063841334619676
MaxCI,32,True,2.5,50,0.08608027739012612,0.04294729816114746,0.01190438369924806,0.08444431375860022,0.04235869547995081,0.011741231359906958,0.08567157312475385,0.04232598658192198,0.011732164915935237,27.98699999999997,16.192555640270786,4.488347432006573,5031.02,2128.2866203515323,589.9309534111937,109071999.6077661,928664.8391125223,257412.76043290363,3408499.987742691,29020.776222266322,8044.148763528238,153.10274560546875,1082.5998963590584,300.08138138671876,15.74,6.140564356168324,1.702077601051139,0.91014275,0.040705155742459184,0.01128289352866099,0.9125597228094031,0.04017150077260324,0.011134971917845366,0.07425903660357162,0.03562854345207182,0.009875728394073743,0.07810837580657326,0.0382070725995794,0.010590460208784137,0.08608027739012612,0.04294729816114746,0.01190438369924806,0.1125653655117512,0.05593736789107005,0.015505047325740894,0.17116673081184042,0.07815257948736273,0.021662789817712063,0.3840121669361809,0.15032299856109452,0.04166740936713145
MaxCI,32,True,3.0,50,0.07607851984336296,0.038082620077978024,0.010555963729775778,0.07489334638636332,0.03774439859991095,0.010462213519107585,0.07578712178562148,0.03761354893586232,0.010425943842679796,20.820999999999984,13.284839026468555,3.682369506934342,4753.1,2146.7579661680825,595.0509492539272,109410028.59621216,910444.4321815233,252362.32130052365,3419063.39363163,28451.388505672603,7886.322540641364,0.0,0.0,0.0,19.7,5.047731355444215,1.3991597478486864,0.9231875,0.03523830479747856,0.009767559757687692,0.9248607380416147,0.03496748787385588,0.00969249313629145,0.06726445839283214,0.032388153253965914,0.00897753805602747,0.07017611858715161,0.03443586952252728,0.009545136047330205,0.07607851984336296,0.03808262007797803,0.01055596372977578,0.09524748391397252,0.047909068718769654,0.013279716329578733,0.13677696806941225,0.06445591533114911,0.017866268208750664,0.29118170192572385,0.12068406766598967,0.033451916870096604
MaxCI,32,True,3.5,50,0.0693268350263914,0.03470652967411595,0.009620159213735654,0.06837515902531535,0.03451124439557684,0.009566028896205057,0.06909815082731477,0.034319692181212676,0.009512933331271603,16.12,11.411844902627823,3.1632020232669293,3688.5,1743.850293729016,483.3706402834164,109534559.39971435,987891.8509636564,273829.65054297,3422954.9812410735,30871.620342614264,8557.176579467812,0.0,0.0,0.0,22.32,3.97153134502169,1.1008523243378285,0.9312595,0.03163978780361293,0.008770101736405344,0.9325515432535968,0.03149983865712327,0.008731309812127733,0.062263233639359726,0.029925625937681468,0.008294960308460348,0.06463579911914247,0.03168578976084422,0.008782852828400535,0.0693268350263914,0.03470652967411595,0.009620159213735654,0.08415896007657016,0.042519554428242436,0.011785819185542362,0.11571345162743844,0.05539290223286696,0.01535412914499776,0.2317782077183776,0.09605960551207673,0.02662636419463209
MaxCI,32,True,4.0,50,0.06438759151981367,0.032205859551618074,0.008927008819693147,0.06358722676787389,0.032087146385096486,0.008894103208748238,0.06420080322137109,0.03187348140487252,0.008834878297832204,12.872000000000007,9.562405981930779,2.6505637087985674,3863.16,2124.36272662785,588.8433055618107,109549683.81580323,1077318.6904131835,298617.5057841477,3423427.619243851,33666.209075411985,9331.797055754616,0.0,0.0,0.0,23.9,3.2654655573321314,0.9051408730136983,0.9368542500000001,0.029070040398806885,0.00805780409658239,0.9378978588336148,0.0289980333254433,0.008037844754153823,0.05842992203310539,0.027941111057972392,0.007744880848367653,0.06046221966337376,0.029547742456277577,0.00819021635135831,0.06438759151981366,0.032205859551618074,0.008927008819693147,0.07638168870797087,0.038683495982523936,0.010722518033064135,0.10164347762530788,0.04946837944191647,0.013711935210613826,0.1952845601412883,0.08164490827339607,0.02263081396947303
PF,2,False,,50,0.9999916089723372,1.0198174280761194e-05,2.8267896903422045e-06,0.9999904107158732,1.4114344324617556e-05,3.912296644904062e-06,0.9721603387268175,0.0019193102715492777,0.0005320056648196874,5.0,0.0,0.0,12.24,1.170382808472231,0.32441356321830933,68222759.92,159346.3966972634,44168.56772361244,34111379.96,79673.1983486317,22084.28386180622,34037726.66,109146.42269502177,30253.844846922046,0.0,0.0,0.0,0.0012179999999999813,0.0007917147497034442,0.00021945213236604046,0.001200003126139646,0.0009883945590644357,0.0002739689941193212,0.9999832189211094,2.0394152797353886e-05,5.652970745908904e-06,0.9999874137816116,1.5296534814460347e-05,4.2399831304167195e-06,0.9999916089723372,1.019817428078049e-05,2.8267896903475536e-06,0.9999958044071809,5.099264776416805e-06,1.4134440833682504e-06,0.9999979021892283,2.5496646876905163e-06,7.067309946437952e-07,0.9999995804360648,5.099369427436414e-07,1.4134730911509347e-07
PF,2,True,1.5,50,0.9965378883756837,0.008042546292646557,0.0022292800964425464,0.9463127900455663,0.09755925694167385,0.027042046363183504,0.9686256582882029,0.00806722084063727,0.002236119532203669,5.0,0.0,0.0,12.62,1.4269991347622621,0.39554397985559075,65300816.43,4513962.718008787,1251206.629987491,32650408.215,2256981.3590043937,625603.3149937455,27747887.5125,7032634.491228562,1949346.8270348157,0.0,0.0,0.0,0.019599999999999996,0.022607918063892424,0.006266595171223364,0.09021580049477697,0.10130599472651816,0.02808058909162009,0.9934545302276936,0.014616607468937516,0.004051516885617241,0.9949403268895644,0.011539088301761041,0.003198472094059153,0.9965378883756837,0.008042546292646573,0.0022292800964425507,0.9982332243421213,0.004164585736253475,0.0011543642714555403,0.9991097889366727,0.002109982974617637,0.0005848574416597953,0.999821095788404,0.0004255106146474877,0.000117945524904965
PF,2,True,2.0,50,0.9945003419336246,0.010747315256983136,0.002979003803122868,0.9204789624481536,0.12298318575170866,0.03408919988984753,0.9666883896069575,0.010515363930876254,0.0029147101757294757,5.0,0.0,0.0,12.76,1.4922931265372108,0.4136425510026742,64079787.50875,5516115.750677547,1528989.2784206944,32039893.754375,2758057.8753387737,764494.6392103472,25858647.957312495,8347574.945279575,2313829.725305883,0.0,0.0,0.0,0.025712,0.02768424469046668,0.007673681123841412,0.1174473415845817,0.12244986330938759,0.03394137045096204,0.9897141859297152,0.019352213376074057,0.005364159873202863,0.9920032998546824,0.015351922635551398,0.004255335851141062,0.9945003419336246,0.01074731525698315,0.002979003803122872,0.9971819898987617,0.00558522724099668,0.0015481460061780208,0.9985779126279601,0.002833660563649281,0.0007854506352538219,0.9997139269603786,0.0005719494562980483,0.00015853630090536906
PF,2,True,2.5,50,0.9924819257850085,0.012861003854392835,0.003564888391016539,0.8954335785266072,0.1423963243886556,0.03947024738377303,0.964771399764859,0.012309126333219173,0.0034119157466748623,5.0,0.0,0.0,12.78,1.6199017354929468,0.4490138527929845,62942530.855625,6278129.820948633,1740208.8024684074,31471265.4278125,3139064.9104743167,870104.4012342037,24178304.560843743,9309590.895240203,2580486.9420219804,0.0,0.0,0.0,0.03115799999999999,0.031390210939991205,0.008700922559269221,0.14218574169784867,0.1382467043429898,0.038320031390106965,0.9860441798444338,0.02301042655494965,0.006378164832759962,0.9891069195737444,0.01831492170400512,0.005076637290850657,0.9924819257850085,0.012861003854392839,0.0035648883910165403,0.9961368422432583,0.006700557067544929,0.0018572996613538788,0.9980483841740425,0.003402823201403926,0.0009432144694695201,0.9996071382989726,0.0006872507446230359,0.00019049618746419351
PF,2,True,3.0,50,0.9904568448678073,0.01449568629160383,0.004017999245300411,0.8717368735072,0.15811690014113788,0.04382776866551795,0.9627378350860828,0.013763470714712947,0.0038150394422141053,5.0,0.0,0.0,13.0,1.7728105208558367,0.4913980056939588,61916214.3746875,6859293.568701257,1901299.1746585495,30958107.18734375,3429646.7843506285,950649.5873292747,22688872.111953128,10036607.674857583,2782005.7120242915,0.0,0.0,0.0,0.03620999999999999,0.034286197913255684,0.009503649193862323,0.16467694099313174,0.15063931124760588,0.0417550867706096,0.9823780136496089,0.02586655472512331,0.007169843170810508,0.9862064091386106,0.020616895861756305,0.005714711973378982,0.9904568448678073,0.014495686291603836,0.004017999245300412,0.9950868825140734,0.0075599679342492655,0.0020955162000093203,0.9975161774628734,0.0038407804705643533,0.0010646100309876858,0.9994997801175236,0.0007758955685913892,0.00021506727907307681
PF,2,True,3.5,50,0.9884044080849145,0.016000984961124207,0.004435246748896558,0.8499336488666185,0.17080812886170682,0.04734559779036022,0.9607695349638319,0.01505975699073607,0.004174351666139028,5.0,0.0,0.0,13.32,1.8564833993992236,0.5145909443431743,61000532.137823485,7299789.577089237,2023398.4387883141,30500266.068911742,3649894.7885446185,1011699.2193941571,21370778.234932315,10580990.595472742,2932900.959078105,0.0,0.0,0.0,0.040923999999999995,0.036765070823446835,0.010190757708904674,0.18503748904145081,0.16045880599868612,0.0444769118505249,0.9787040741791153,0.02848925998788998,0.007896819979942045,0.9832820323147938,0.022734815360853176,0.006301769307387879,0.9884044080849145,0.016000984961124197,0.004435246748896555,0.9940184248274602,0.00835148276486721,0.0023149129176320707,0.99697377891932,0.004244115572254723,0.00117640881730205,0.9993902634373191,0.000857527522342671,0.00023769450223221973
PF,2,True,4.0,50,0.9865223432353951,0.0172084138390972,0.004769928958683303,0.8302517356765032,0.18072360693447864,0.050094028089673906,0.9589490266947499,0.01608990484489247,0.004459894083192142,5.0,0.0,0.0,13.42,1.8853895824340974,0.5226033294957084,60187371.25561356,7624935.960950818,2113524.418247783,30093685.62780678,3812467.980475409,1056762.2091238915,20210208.716832876,10981784.65177861,3043995.403546777,0.0,0.0,0.0,0.04504000000000001,0.03865030559321595,0.010713318126518974,0.203269038897429,0.16816201583279677,0.046612132679481104,0.9753594799177789,0.030576497884178596,0.008475372807544812,0.9806095510111489,0.02442787873650675,0.006771062532197946,0.9865223432353953,0.01720841383909717,0.004769928958683295,0.993035999982685,0.008987825225726016,0.002491298048770308,0.9964745454632237,0.004568627164573522,0.0012663588415229386,0.9992893979539307,0.000923235961374262,0.0002559079522978247
PF,4,False,,50,0.999984011652086,1.4158000524299768e-05,3.924397526079824e-06,0.9999853505009461,1.2293309337172785e-05,3.407531499051201e-06,0.9779430742515115,0.00149453660389216,0.00041426441119871447,10.0,0.0,0.0,22.78,1.9408603183923885,0.5379790330486867,78416960.4,146307.66866338305,40554.41670337729,19604240.1,36576.91716584576,10138.604175844323,19523718.176000003,50393.492543640335,13968.363479670466,0.0,0.0,0.0,0.001948000000000021,0.0008235042098699273,0.00022826372116480057,0.0018597923519436677,0.0008090959682473634,0.0002242699603451352,0.9999680461900629,2.8244040665873886e-05,7.82884865171563e-06,0.9999760260006777,2.1210062653173104e-05,5.879129419528494e-06,0.999984011652086,1.4158000524309441e-05,3.924397526082505e-06,0.9999920030252963,7.087946957359632e-06,1.9646786604299045e-06,0.9999960008200326,3.5462038127706885e-06,9.829575472840595e-07,0.9999992000539188,7.09596991799489e-07,1.9669025116590951e-07
PF,4,True,1.5,50,0.9972020821265258,0.0063557514392814755,0.0017617244173628195,0.9368583801012914,0.1157707099506231,0.03209000359499567,0.9743179022511862,0.007676215526684145,0.002127738388684987,10.02,0.14142135623730948,0.03919999999999999,22.94,1.8888502063532768,0.5235625655067405,73317938.5775,7527391.626325299,2086486.5081396096,18329484.644375,1881847.9065813248,521621.6270349024,14901858.435875004,3720379.2386740316,1031236.5121948045,0.0,0.0,0.0,0.020272,0.017358310248808125,0.004811478123653891,0.11224537316000882,0.10578997761599512,0.029323485737106542,0.9943183824269543,0.013049618720714987,0.0036171697646120624,0.9957581296943513,0.009719813174599667,0.002694194756589301,0.9972020821265258,0.006355751439281463,0.0017617244173628163,0.9986238287345044,0.0030802976276691264,0.0008538149415142882,0.9993188426318349,0.0015103411695145423,0.0004186452132846298,0.9998649742287563,0.00029689312638686566,8.229457603868434e-05
PF,4,True,2.0,50,0.9951188547899201,0.009492901827020239,0.002631298139969477,0.9000568538008312,0.1497620863709602,0.041511932440320136,0.9716917440587465,0.011169719412826143,0.003096088261578072,10.04,0.1979486637221574,0.054868570238343184,23.92,2.464772208707394,0.6831999999999999,70753972.688125,9296349.404407017,2576816.588021204,17688493.17203125,2324087.3511017542,644204.147005301,13307181.477093749,4508085.534563166,1249577.55785017,0.0,0.0,0.0,0.02745900000000001,0.022425952281102488,0.006216156829553129,0.15301992546711907,0.13864597322591568,0.03843070307808336,0.9901894363540445,0.01915771592342267,0.005310247929867087,0.992631291404033,0.014414143711096972,0.003995396795140726,0.9951188547899201,0.00949290182702023,0.0026312981399694746,0.997593748189494,0.004618296726219912,0.001280126541595559,0.9988085147374456,0.002266162364883478,0.0006281481599877093,0.9997638122053352,0.0004455269589480954,0.00012349377247845858
PF,4,True,2.5,50,0.9928428481749159,0.011667807854452166,0.003234151333742197,0.861371236607766,0.17263379044936367,0.04785164536436353,0.9688915012770442,0.013445148611113678,0.0037268050567359134,10.04,0.1979486637221574,0.054868570238343184,24.28,2.814249455894058,0.78007015069159,68222518.01125,10544698.626310328,2922841.3384591416,17055629.5028125,2636174.656577582,730710.3346147854,11837872.034374997,5029692.654436589,1394159.6750286212,0.0,0.0,0.0,0.034453,0.026119385267166877,0.007239924221592379,0.19183458127904515,0.1594824279213601,0.04420627365520909,0.9857210859897027,0.023263035161682474,0.006448184366212253,0.9892330303094667,0.017612726467431648,0.004881998701559444,0.9928428481749159,0.011667807854452157,0.0032341513337421943,0.9964617261733403,0.005706607618373664,0.0015817909302529498,0.9982460087838564,0.0028070143572600605,0.000778064683667382,0.9996520460702033,0.0005528803371843194,0.00015325061075823295
PF,4,True,3.0,50,0.99049941540633,0.01322749429453302,0.0036664743581981013,0.8217014697510905,0.19137332470056428,0.05304597924852174,0.9660559560363865,0.015233175426911478,0.004222420804202368,10.12,0.328260722659316,0.09098923013192278,24.5,2.9154759474226504,0.8081287026210615,65779014.04514649,11545554.622514654,3200264.4667268023,16444753.511286622,2886388.6556286635,800066.1166817006,10509534.148450684,5378458.3964166315,1490832.6065388822,0.0,0.0,0.0,0.04095,0.028807602454624246,0.007985060009793285,0.22901739660466092,0.17468826993722755,0.048421118024413005,0.9811281039190004,0.02619557909817323,0.007261044074031335,0.9857376776971711,0.019894445998647613,0.005514459088048575,0.99049941540633,0.013227494294533024,0.003666474358198102,0.995294540395262,0.006495825570527175,0.0018005509856472977,0.9976655905042776,0.0032020349291086853,0.0008875587998918233,0.9995366528958992,0.0006317695403851992,0.0001751175822521652
PF,4,True,3.5,50,0.9880990825093395,0.014395567786669996,0.00399024781158611,0.7824341199057184,0.20776932222514136,0.05759071789382868,0.9630871705723316,0.016552928609927565,0.004588237722882024,10.145,0.3502550091412989,0.09708573530648051,24.82,3.426725693660325,0.9498399022993295,63487291.624541014,12381745.304511527,3432044.698555959,15871822.906135254,3095436.3261278816,858011.1746389897,9330209.49760254,5589055.715344192,1549207.2051257289,0.0,0.0,0.0,0.047037,0.030698292862859296,0.008509132653237933,0.2646926996164408,0.18710005794357146,0.05186149013505977,0.9764003771431494,0.028478706291495067,0.007893894644549372,0.9821470910578914,0.021635525511930247,0.005997061707176008,0.9880990825093398,0.01439556778666999,0.003990247811586108,0.9941031352610865,0.00707718511012425,0.0019616956285678773,0.9970742282416442,0.003490850665573301,0.00096761443767269,0.9994192632881017,0.0006891238610754725,0.00019101538885561776
PF,4,True,4.0,50,0.9855900573711186,0.015455823847881899,0.004284135797851523,0.7450085565093698,0.22181725152526105,0.06148460523316826,0.9600769305537149,0.01784442883942305,0.004946223322392679,10.26,0.4430874976934521,0.12281758831698333,25.66,3.611828639685025,1.0011478212531852,61395733.98714233,13036939.745785715,3613655.3320648773,15348933.496785583,3259234.9364464288,903413.8330162193,8298786.318158296,5693244.118093383,1578086.7569588684,0.0,0.0,0.0,0.052874000000000004,0.03205943498299012,0.008886421999972763,0.29848690161264524,0.19759319033617295,0.054770038042772896,0.9714701207246849,0.030608528236694556,0.008484251168296202,0.9783950366896315,0.023241848743036916,0.006442311790577269,0.9855900573711186,0.01545582384788192,0.0042841357978515284,0.9928594425597845,0.007594362608316712,0.002105049917259079,0.9964576454829909,0.003745009995844894,0.0010380638097599447,0.999297008564039,0.0007391553530968661,0.00020488341090985133
PF,8,False,,50,0.9999824867931048,9.38855401486348e-06,2.602374402102892e-06,0.9999817604803822,8.844566293858047e-06,2.45158869879207e-06,0.9891815611276122,0.0006138933819249425,0.00017016256392759062,18.0,0.0,0.0,33.88,2.454816174172639,0.6804403280229648,85188342.72,116952.3698342123,32417.54300395854,10648542.84,14619.046229276537,4052.1928754948176,10587999.186999999,21741.19726906801,6026.352423868395,0.0,0.0,0.0,0.0021765000000000035,0.0006316565926359048,0.00017508627473334246,0.0022764185094645397,0.0005585468434559286,0.00015482128616226703,0.9999649739105881,1.8777889329299923e-05,5.204965369398446e-06,0.9999737302931656,1.4083077671413438e-05,3.903629970801852e-06,0.9999824867931048,9.388554014854292e-06,2.602374402100345e-06,0.999991243374113,4.69422584528331e-06,1.3011730196274246e-06,0.9999956216837046,2.3471059788515915e-06,6.505845850933043e-07,0.9999991243364214,4.694206477042092e-07,1.3011676510248603e-07
